0,subjectivity,1
skilfully does not specify it is an all time record for Canberra readers have to draw that conclusion and it is not mentioned that the urban heat island has been increasing for decades.,OBJ,0_0
"Climate change? Not only is global warming in some sort of pause ( though hardly an excuse for inaction), there are some exciting advances being made in zero carbon energy sources such as solar and nuclear. (Also would have like to have a heard a calm analysis of the threats from emerging technologies. And not a single word about zombies, c'mon!) Then again, maybe the doom-and-gloomers will be proven correct. Even a stopped clock is right twice a day.",OBJ,0_0
"In popular science journalism the latest is always the best. With all the explanations for the pause in global surface temperatures since 1997 there are now over 30 of them it is always the most recently published one that is the answer. This time its the Atlantic Ocean thats to blame. A paper published in Science says that a 30-year periodicity warms and cools the world by sequestering heat below the oceans surface and then releasing it. You dont have to look very deeply at the science to realise that, despite the headlines, no one has come up with an answer to the pause. ???David Whitehouse, The Global Warming Policy Foundation, 26 August 2014",OBJ,1_4
Quantification of long term tornado trends has been hampered by the fact that many more tornadoes are reported today than was the case in the past. NOAA summarise this well:-,OBJ,0_0
"Includes updated concepts and theories, new observational data, and modeling studies",OBJ,0_0
Figure 12 presents the Hovmollers of wind stress anomaliesjust a different perspective. Note how there were more positive wind stress anomalies in the western equatorial Pacific in 1982 than there have been so far this year.,OBJ,0_0
"He was at the center of the 2009 Climategate scandal involving the global warming issue. Based on stolen e-mails, scientists were accused of manipulating data to promote their theory that global warming is being exacerbated by humans.",OBJ,0_0
"So before history can repeat itself and wind power (or solar power) can once again challenge the established order, whether it be an authoritarian regime in the developing world or a regulated utility in a Western democracy, it needs to be made dispatchableavailable on demand. It needs storage.",OBJ,4_4
And they said that only 100 bombs could wipe out civilisation!,OBJ,0_0
H/t Matt here at Briggs' blog and James Evans on BishopHill here,OBJ,0_0
"In 2011 college professors Josipa Roksa and Richard Arum surveyed 925 college students about their transitions into the labor force, two years after graduation. In addition to discovering that only slightly more than half had found full-time jobs, Roska and Arum found that student lack of awareness of current events was startling."" Thirty-two percent reported ""that they read a newspaper only monthly or never.""",OBJ,0_0
"Chairman Markey and Members of the Committee, thank you for inviting me to testify today on the important topic of the outcomes of the global warming talks in Bali last week. My name is Myron Ebell. I have served as director of energy and global warming policy at the Competitive Enterprise Institute (CEI) since 1999. CEI is a non-profit, non-partisan public policy institute that concentrates on regulatory issues from a free-market perspective. CEI does not accept government funding. CEI is an NGO accredited to the United Nations Framework Convention on Climate Change, and CEI's President, Fred Smith, attended the 1992 Earth Summit in Rio de Janeiro. CEI has sent NGO participants to many of the succeeding Conferences of the Parties, including COP-3 in Kyoto in 1997. I have been an observer of the Kyoto process from the beginning, and, although I did not attend this year's COP in Bali, I have attended several previous COPs since joining CEI.",SUBJ,0_0
"This indicates that claim 5 is clearly wrong . While sea level will rise a small amount, and has so since the start of the Holocene period, the rise is now only 10 to 15 cm per century, and is not significantly related to the recent recovery from the little ice age, including the present period of warming.",OBJ,1_6
"on Friday, December 20th, 2013 at 3:32 pm and is filed under Uncategorized.",OBJ,0_0
"Koutsoyiannis, D., Efstratiadis, A., Mamassis, N. & Christofides, A. (2008) On the credibility of climate predictions. Hydrol. Sci. J. 53(4), 671684. changes",SUBJ,0_0
"If you want to know which scientific frauds each of these wretches committed, come to my lectures across Australia in late January and early February. Dates, times and venues will be posted from mid-January at www.scienceandpublicpolicy.org.",SUBJ,0_0
"Environmentalist groups long have produced public service announcements for air on television. For example, most Americans have seen the so-called Crying Indian"" commercial depicting a Native American brought to tears by the sight of careless littering along a highway. The advertisement debuted on Earth Day in 1971, and it proved to be immensely effective: It is widely credited with boosting the nascent American environmentalist movement into national prominence.""",OBJ,0_0
"Some tourists only go there to have some fun. But we have visited the place to convince Greenpeace that it was a good idea to host the radar. While some of the local people - e.g. Mr Ji Houka of Trokavec near the Totem here (who votes for the Communists because the Greens became too pro-imperialist) - dislike America and prefer to repeat anti-imperialist slogans, it was more pleasant to deal with Greenpeace. Together with my father , we explained them the importance of America for our national interests, possible threats in the world, and the peaceful, intimidating role of the missile defense system.",SUBJ,0_0
"European leaders have been slow to heed calls for a diversification of the continent's energy sources. Meanwhile, Russia's state-owned energy giant, Gazprom, has been consolidating control over the regional supply. In May, 2007, Russian and Central Asian leaders came to agreement about the transport of natural gas from the Caspian Sea on terms favorable to Moscow. Algeria, the second largest provider of natural gas to Europe, has talked with Gazprom about better coordination, which has stoked fears of a possible natural gas cartel, like OPEC. And now, Russia is making moves on Nigeria's promising reserves.",OBJ,0_0
"Yes, there will be competition for those resources, but since when is competition an automatic negative for the USA?",OBJ,0_0
"JC comments: Stevens and Bony make the important point that adding complexity to Earth Systems Models (e.g. carbon cycle, atmospheric chemistry, more complex land surface processes) doesnt help improve the fundamental deficiencies of climate models.",OBJ,5_1
"That the U.S. withdraw from the United Nations, the International Monetary Fund, the World Trade Organization, and the World Bank.",OBJ,0_0
"Democratic Platform Calls for End to Fossil Fuels, Prosecuting Climate Skeptics",OBJ,0_0
"In 1984, Green and Schwarz figured out how the anomaly works in type I superstring theory with the \(SO(32)\) gauge group which is given by a hexagon diagram in \(d=10\) much like it needs a triangle in \(d=4\) but the same trick may apply even after compactification. The new spin-one gauge field is told to transform surprisingly nontrivially under a gauge invariance of a seemingly independent field, a two-index field, and the hexagon is then cancelled against a 2+4 tree diagram with the exchange of the two-index field.",SUBJ,0_0
"Sadly though for Joe, even Greenland has turned exceptionally cold this month. No place left for alarmists to hide.",SUBJ,1_3
"He will argue that the 2008 Climate Change Act, which ties Britain into stringent targets to reduce the use of fossil fuels, should be suspended until other countries agree to take similar measures. If they refuse, the legislation should be scrapped altogether, he will say.",SUBJ,4_2
"Biofuels such as biodiesel from soy beans can create up to four times more climate-warming emissions than standard diesel or petrol, according to an EU document released under freedom of information laws...Chief among those fears is that biofuel production soaks up grain from global commodity markets, forcing up food prices and encouraging farmers to clear tropical forests in the quest for new land...Burning forests releases vast quantities of carbon dioxide and often cancels out many of the climate benefits sought from biofuels...Biodiesel from North American soybeans has an indirect carbon footprint of 339.9 kilograms of CO2 per gigajoule -- four times higher than standard diesel ...",SUBJ,4_4
"Coleman, a noted global warming skeptic, has long been countering claims by some scientists and liberal activists linking global warming to extreme weather. Liberals have already claimed Matthew was made stronger by global warming.",OBJ,0_0
"However, if you say that the flux density is equal for every second and every place, then you either have to say that the Earth emits the same flux as it receives from the Sun, which is wrong, or that the Sun deposits the same flux as the Earth emits, which is also wrong. In the former case it makes the Earth too hot (on paper), and in the latter case it makes sunshine too cold (on paper).",OBJ,0_0
"When you see your workers comp rates, you may be tempted to self insure (we, for example, pay over $200,000 a year, and that is with a good experience mod). Be forewarned that in most states, this is very hard to do. There is just too much history of small companies failing to make required payments. You CAN do it in many states, but it requires credit checks and bonding, and as a small business you will probably need to hire a third party to do the claims processing.",SUBJ,0_0
"Climate models used by the IPCC for the 5 th Assessment Report do not properly simulate the AMO (Atlantic Multidecadal Oscillation). In Climate Models Fail , I presented a number of scientific studies that were very critical of how models simulated many variables, including the Atlantic Multidecadal Oscillation. (See Ruiz-Barradas, et.al. (2013) is The Atlantic Multidecadal Oscillation in twentieth century climate simulations: uneven progress from CMIP3 to CMIP5 .)",SUBJ,5_1
<0445> Torok/CSIRO:,OBJ,0_0
"This is energy policy by and for not-so-bright lights, who let their religious fervor for anything not hydrocarbon get in the way of common sense and fact-based analysis. Their policies will result in dim bulbs in our future light fixtures and expensive, job-killing energy for other needs. We cannot afford to continue going down this suicidal path.",SUBJ,4_1
The observed surface and lower-atmosphere temperatures do not support predictions of dramatically rising temperatures from increased atmospheric greenhouse gases.,OBJ,5_1
"These are practical, not rhetorical questions. As far as we can see, the only direct effect of decreasing CO2 levels via expensive renewable energy programs has been to cost more American and European jobs than would otherwise have been the case during the global economic recession.",SUBJ,4_1
"Another recent study, by scientists from the U.K., Hawaii and Massachusetts, concluded that ???marine and freshwater assemblages have always experienced variable pH conditions,?? and that ???in many freshwater lakes, pH changes that are orders of magnitude greater than those projected for the 22nd-century oceans can occur over periods of hours.??",SUBJ,3_2
"The climate alarmists, says Carlin, have now been making their apocalyptic predictions for almost thirty years and it is now possible to compare their predictions with actual physical observations. Suffice to say all the predictions of a significantly higher temperaturethe warminghave been wrong.??",OBJ,5_2
"Despite the fact that over half of the town's households participated, electricity use actually rose by 8 percent. Once people realized they could keep their lights on at lower cost, they kept them on longer.",OBJ,0_0
"At the end of the episode, Kyle, echoing the famous NRA slogan (Guns don't kill people, people do""), argues that hybrids are a good thing, it's only when hybrid owners become smug and act like they're better than everybody else that the danger arises. However, like the liberals who don't want a gun in the house, fearing they might use it, the people of South Park decide they are not ready to own hybrids without becoming smug -- ""it's simply asking too much.""",SUBJ,0_0
"The press and global warming enthusiasts have been hyping the loss of Arctic sea ice, but the models simulate it so poorly that the authors concluded that natural variability causes the bulk of the ice loss.",OBJ,2_1
"Snow accumulated to a depth of more than one meter in places ??? Pyrnes-Atlantiques in Haute-Garonne (Aspe Osseau). Above 1800 meters, snow thickness reached 1.50 meters and 3.10 meters at Gavarnie station located 1850 meters.",OBJ,1_3
How Large Has The Global Warming Impact Been On The Amazon For The Last 7 Decades? Try Zilch Versus Idiotic Predictions,OBJ,0_0
"I would not presume to tell Congress what to do, Jackson answered, saying she was acting under the authority of a 5-4 Supreme Court ruling that let the EPA enforce the Clean Air Act, including heavy carbon emissions.""",SUBJ,0_0
"That does not mean that passage of any bill by Congress will result in a surge of popular support. Health care costs are going to rise over the next several years no matter what. The pattern that many people have experienced regularlyemployers forced by their rising costs to adopt employee health plans that annually raise out-of-pocket expenses and deductibles and curtail coveragewill continue even without reform, but if a plan is enacted, voters may well blame Democrats for their increased costs. The plan may have exquisitely bad timingcosts first, benefits later. And it may prove to be unwieldy, uneven and unfair.",OBJ,0_0
"The meeting hopes to restore credibility to the talks after the last summit in Copenhagen a year ago, which failed to agree on any binding measures to rein in emissions of global-warming gases. A nonbinding political document, the Copenhagen Accord, outlined important compromises among key players, including the United States and China, but its adoption was blocked by a handful of dissident nations.",OBJ,0_0
"Climate Science published a proposed test of the multi-decadal global model predictions (see A Litmus Test For Global Warming A Much Overdue Requirement ). Clearly, so far, the models are failing to skillfully predict the rate (and even the sign for the most recent years) of global warming. Andy Revkin should follow up his article to document what the models predict in terms of global warming (in Joules) over different time periods, and what do the observations actually show. This would beexcellent investigative (much needed)journalism.",SUBJ,5_1
"Warmist claims of a severe increase in hurricane activity go back to 2005 and Hurricane Katrina. The cover of Al Gore's 2009 book, Our Choice: A Plan to Solve the Climate Crisis, even features a satellite image of the globe with four major hurricanes superimposed.",SUBJ,0_0
"Puls: That is one of the worst myths used for generating climate hysteria. Polar bears dont eat ice, they eat seals. Polar bears go hungry if we shoot their food supply of seals. The polar bear population has increased with moderately rising temperatures, from 5000 50 years ago to 25,000 today .",SUBJ,3_2
"Why has nobody other than the IPCC been able to see the actual raw data collected by researchers which supposedly proves global warming is taking place? Simple: IPCC officials at the University of East Anglia's Climatic Research Unit destroyed the underlying numbers after they'd created their alarmist graphs, so that no skeptics could identify any methodological or mathematical errors they might have made. Since the work was funded by the governments of England and the United States, destruction of the data is destruction of government property, a criminal act which can and should be prosecuted.",SUBJ,5_2
"Waxman-Markey sets the ambitious target of reducing total U.S. GHG emissions by 83 percent below 2005 levels by the year 2050 (with intermediate benchmarks at 2020 and 2030). Thus, the cap and the allowances sold pursuant to it will be lowered from a peak of 5.4 billion tons in 2016 to just a little over 1 billion tons in 2050. Before considering how the allowances are being allocated, it is worth concentrating for a moment on the overall emissions target for 2050. In 2005, the baseline year, the United States emitted a little more than 6 billion tons of CO2 and another billion tons of other GHGs such as methane and nitrous oxide. But CO2, as the byproduct of fossil fuel consumption and the most abundant GHG, is the principal focus of policy. An 83 percent reduction in CO2 emissions in 2050 would be slightly over 1 billion tons.",OBJ,0_0
"On Sunday, CBS claimed that Antarctica is melting. In fact, once small portion of the Antarctic peninsula is warming and may be losing snow, while the rest of Antarctica has not been warming and in fact has been gaining ice cover. The show visits an island off the Antarctic Peninsula which has about as much weather relevance and predictive power to the rest of Antarctica as Key West has to the rest of the United States. Absolutely absurd.",SUBJ,1_1
Runaway methane is yet another climate superstition being preached by the worlds #1 rated scientist. There just isnt a lot of methane in the atmosphere. It is a reactive gas with a short residency time.,OBJ,5_2
"Curb the excessive power and representation of environmentalists and bureaucrats in our government. End the sue-and-settle lawsuits between government agencies and radical environmentalist pressure groups. Cut agency budgets, especially the billions of dollars that EPA and other agencies give to anti-energy advocacy organizations and biased advisory panels.",SUBJ,0_0
"But the principles frblir same. Bern curve, somen base for pstenden that carbon dioxide stays in the atmosphere for hundreds of years, apparently from myself I physically omjlig.",SUBJ,0_0
Smart meters are digital devices that measure electricity usage in homes and business and wirelessly transmit that information to the utility for billing.,OBJ,0_0
John Coleman appears in Climate Hustle. He has his very own copy on disc. Do you?,OBJ,0_0
"Actually, ENSO is an integral part of the sea surface temperature record. As such, the effects of ENSO cannot be removed from the surface temperature record. ENSO represents a natural coupled ocean-atmosphere process, not some outside factor. The events that initiate an El Nio are weather related, making El Nio basically random events, but theyre still part of normal and natural global climate. By labeling ENSO as noise or an exogenous factor, the scientists and statisticians are attempting to conceal its long-term effectsjust another way to misinform the public.",OBJ,0_0
"So neither the warm climate that sustained high Andean plant growth 5,000 years ago, nor the subsequent frigid climate that caused the glacierization, could possibly have been caused by human activity.",OBJ,2_1
It gives us little pleasure to say we foresaw that the Republican Party was on a destructive course that could lead to such a situation.,SUBJ,0_0
I have a feeling that he did. I just noticed this visitor noted by my FEEDJIT gadget on the bottom of this page:,SUBJ,0_0
"More importantly, the 2008 PIC website disclosed donors' names and employment, along with the amount of their donations. The Federal Election Commission's deadline for disclosing this information was not until April, but the 2008 PIC did it in real time.",OBJ,0_0
Geithner's Goal: Rebalance World Economy:,OBJ,0_0
"By the end of 2012, just 750 MW of wind energy was installed in New England although thousands of wind megawatts have been proposed. Most projects are small, averaging under 40 MW. Without substantial public support including the federal production tax credit and RPS mandates, most of the installed wind would not have been built at all.",OBJ,4_4
"Americans stand to benefit from the increased economic activity. Chart 5 depicts this growth in terms of personal income for a family of four. As Chart 5 illustrates, annual income rises by thousands of dollars per family as a result of improved energy policy. In particular, by 2035, the average American family would enjoy a total gain of more than $40,000 in personal income. In terms of aggregate GDP, these gains translate into almost $3.7 trillion of increased aggregate GDP through 2035.",OBJ,4_5
"It has always been true that some lose as a result of trade agreements. We gave up textile jobs to gain jobs elsewhere, in services for example. Trade agreements including NAFTA raised income in the aggregate and provided some of the funding for retraining displaced workers. Trump is wrong or badly advised to oppose trade agreements and Clinton was badly advised when she shifted her position on the Pacific trade agreement. Of course, the agreements are complicated, so it is always possible to claim that a better agreement for the United States is possiblebut it's not accurate to claim that trade restrictions will benefit Americans.",SUBJ,0_0
"Mrner and Parker conclude that the Fremantle tide gauge is likely to include a local subsidence factor of about 1.4 mm/year so there is not much left for sea level rise. They claim virtually stable conditions over the last 60 years and full stability over the last 14 years, implying there are no traces of any present day acceleration.",OBJ,1_6
"???Current datasets indicate no significant observed trends in global tropical cyclone frequency over the past century No robust trends in annual numbers of tropical storms, hurricanes and major hurricanes counts have been identified over the past 100 years in the North Atlantic basin.",OBJ,1_7
?Medieval Climate Anomaly? or MCA period) was more regionally extreme (mainly,OBJ,0_0
"Also note, we previously calculated the adiabatic lapse rate and temperature distribution in a theoretical Earth atmosphere of 100% Nitrogen, a non-greenhouse gas, and found the adiabatic lapse rate and troposphere temperature distribution almost the same as our Earth, surface temperature warmer on the theoretical 100% Nitrogen atmosphere Earth, thus proving greenhouse gases act as cooling agents rather than warming.",SUBJ,2_3
"is expensive and yet it is not effective in cutting CO2 emissions. If it were not for the renewables targets set by the Renewables Directive, wind-power would not even be entertained as a cost-effective way of generating electricity or cutting emissions. The renewables targets should be renegotiated with the EU.",SUBJ,4_4
"Finally, a vestigial government-funded program actually worth cutting gets taken out as Denmarks new regime change is opting to excise Bjorn Lomborgs $1.6 million in funding for his Copenhagen Consensus Center. Its been very strange that particular researchers have received special treatment due to ideology. Were going to run fiscal policy differently, said Ida Auken from the Socialist Peoples Party. -Laurel Whitney, Desmog, 28 September 2011",OBJ,0_0
CFACT's Morano holds Gingrich's feet to fire for climate position,OBJ,0_0
"The results obtained by Menendez et al . confirm,"" in their words, ""that the average species richness of British butterflies has increased since 1970-82,"" as our thinking has suggested it should. However, some of the range shifts responsible for the increase in species richness take more time to occur than those of other species; and they say their results imply that ""it may be decades or centuries before the species richness and composition of biological communities adjusts to the current climate."" Reviewed 11 October 2006""",SUBJ,3_2
The article contains the statement with respect to the top-down global climate model predictions that,OBJ,0_0
"HEM is identical to the EIA's NEMS with the exception of the Commercial Demand Module. The Commercial Demand Module makes projections regarding commercial floor-space data of pertinent commercial buildings. Other than HEM not having this module, HEM is identical to NEMS.",OBJ,0_0
"The head of the U.N. Framework Convention on Climate Change, Yvo de Boer, has admitted that the principle behind the Kyoto Protocol is illogical."" He noted that the idea that developed countries must tackle their own emissions expensively while developing nations continue to emit without restriction did not make sense and that it would be cheaper for the world if developed nations paid developing nations not to emit on their behalf.""",SUBJ,0_0
"Environmentalists Defend Property Values Against Global Warming Art'""",OBJ,0_0
Joe Herring warns of Islamist terrorists setting up a propaganda shop in the Heartland,OBJ,0_0
"The finding that the 20th century was not the hottest of the last millennium is controversial in part because it undercuts the argument that burning oil and other fossil fuels is the leading cause of the current temperature increase. However, if the temperature was even warmer before large-scale use of fossil fuels, perhaps the current warm period reflects natural",OBJ,2_1
"Nice disection of the moral argument. However, it is surely best defeated by pointing out that CO2 is a fertilizer and good for the planet.",OBJ,0_0
"What does Barack Obama think of McCain's conviction on climate change? | Gristmill: The environmental news blog | Grist From Obama's remarks to his campaign staff:  Those of you who are concerned about global warming? I don't care what he says, John McCain is not going to push that agenda hard .""",SUBJ,0_0
"However, U.S. land-based surface temp. differences (NASA-GISS) = approx. zero",OBJ,0_0
"seen in the 20th century, except perhaps for the Sahel. So in certain ways the",OBJ,0_0
"S. Raghavan is also an author with A.K. Sen Sarma of the Chapter entitled Tropical cyclone impacts in India and neighborhood in Pielke, R.A., Jr. and R.A. Pielke, Sr., Editors, 2000: Storms, Volumes I and II, Routledge Press, London. His work is obviously of significance in the context of the impacts of Hurricane Katrina in the United States.",SUBJ,0_0
"Global warming Idiots: Sunspot and temperature correlations do not prove causality.""",OBJ,0_0
"A refinery concluded that changes to the Fluid Catalytic Cracking Unit (FCCU) riser design to allow better catalyst-crude mixing would result in more gasoline being produced from the FCCU. While the change would not increase emissions at the FCCU, it would likely increase emissions from the gasoline loading dock and would lower emissions from diesel loading. Analysis has not yet been done to show if the increase would be significant (i.e., > 40 tons/year); however, using the potential-to-emit methodology, the project would trigger the PSD permitting requirement since the facility is under the permit cap limit by more than 40 tons/yr. The project, if completed, would not cause the facility to exceed its state permit facility cap for VOC, NOx, SOx or any other pollutant.31",SUBJ,0_0
* Global land-based surface temperature trend (HadCRUT4) = 0.5 F/decade,OBJ,0_0
MOOSE: Dont give me any of that fallacy malarkey. You just do what I tell you and youll get through this.,SUBJ,0_0
"The model-data comparisons in this post run from the November 1981 start of the Reynolds OI.v2 data to February 2014, more than 32 years.",SUBJ,0_0
"around, as he told Joe the Plumber, even if there is less wealth to spread""",OBJ,0_0
"The IPCC was awarded Jointly, with Mr. Al Gore, the 2007 Nobel Peace Prize and as part of this award the IPCC received an Amount of 885,000 CHF as its share of the award money.",OBJ,0_0
That??s an annual figure. And the plan seems to be even more subsidies. (I thought the plan was to make renewables competitive?),SUBJ,4_4
"It is a moral imperative to keep the power flowing. If our forefathers a century ago had worried about the side effects of using all that energy and set in place restrictions to stop it, millions no, billions would have suffered as a result.",SUBJ,4_5
"Stated another way, the tradeoff is this: Instead of forcing the current generation to invest in climate policy, they could be forced to invest in infrastructure, machinery, tools, factories or anything else that would lead to greater production (and therefore consumption) capacity in the future. It would not make sense to invest for future generations at three percent when, instead, they could reap the reward of a seven percent return.",OBJ,0_0
"Tackling nearly 100% of todays malaria problem would cost just one-sixtieth of the price of the Kyoto Protocol. Put another way, for each person saved from malaria by cutting CO2 emissions, direct malaria policies could have saved 36,000. Of course, carbon cuts are not designed only to tackle malaria. But, for every problem that global warming will exacerbate hurricanes, hunger, flooding we could achieve tremendously more through cheaper, direct policies today.",SUBJ,4_2
Midwesterners Leery of DOE Greenhouse Gas Program,OBJ,0_0
"More recently, the Environmental Working Group has found that corn ethanol produces more carbon dioxide than would Keystone XL presuming, of course, that the beleaguered pipeline ever gets built.",OBJ,0_0
"Competitive Enterprise Institute General Counsel Sam Kazman said after the ruling that as the government's course of action here demonstrates, there's a clear pattern when it comes to this administration: In dealing with global warming issues, agencies tend to act illegally.""",OBJ,0_0
"Masterton : Early unofficial records were maintained fitfully by various individuals, but the first visit by the MetService was in 1928. In his 1981 thesis dealing with the reliability of weather station data, Dr J Salinger describes the pre-1920 record as only fair, and must be viewed with caution.",SUBJ,0_0
"At EconLog, Bryan Caplan sums up succinctly the method whereby President Bush this week was able to sound more predisposed toward a global treaty to limit greenhouse gas emissions -- that is, ration carbon-based energy -- without really being so:",OBJ,0_0
"The era of big government is definitely not over, but the era of top loading washing machines and freedom of choice apparently is.",OBJ,0_0
"Cooperation is part of the deceit of taqia, dawa and kitman with the intent of destroying the other when an advantage is achieved. Muslims are constitutionally fanatically intolerant and xenophobic, and consider infidels haram (unclean and forbidden), so how do you cooperate with something you intend to destroy orsubjugate. The Koran has no place for other religions. The Koran is the sourcebookand it is not subject to modification in the eyes of observant Muslims.",OBJ,0_0
"The Sun and solar amplification mechanisms are dismissed as a cause because sunspots peaked around 1960, even though sunspots remained at relatively high levels, considered as the solar grand maximum of the late 20th century.",OBJ,2_1
"Somalia was judged the most corrupt country, followed by Myanmar and Afghanistan at joint second-worst and then by Iraq, in the Berlin-based watchdog TI's annual corruption perceptions index (CPI).",SUBJ,0_0
North Pole temperatures in 2013 have fallen below freezing way in advance of where they normally do this year. This is the coldest ever recorded by the Danish Meteorological Institute since they started looking at this in the late 1950s.,OBJ,1_3
Hank Johnson Explains The Cause Of Guam Tipping Over,OBJ,0_0
"Within a mere nine years, global warning could produce temperature spikes so elevated as to generate massive cat mortality? The idea is so ludicrous that I hardly know where to begin. Domestic cats, as anyone who has spent any time around them surely understands, are heat-seeking creatures; native to the Middle East and North Africa, they thrive in the worlds hottest environments. Yet Oreskes and Conway expect us to believe that within a few decades normal temperatures across much of the West will exceed the tolerance threshold of the house cat? ...",SUBJ,0_0
"Research has shown that the focus on just carbon dioxide as the dominant human climate forcing is too narrow. We have found that natural variations are still quite important, and moreover, the human influence is significant, but the human climate influence involves a diverse range of first-order climate forcings, including, but not limited to the human input of CO2 (e.g., see NRC, 2005 and Kabat et al, 2004). These other forcings, such as land use change and from atmospheric pollution aerosols, may have a greater effect on our climate than the effects that have been claimed for CO2.",SUBJ,0_0
"unprecedented help of George W. Bush, hit the ground running and moved rapidly",OBJ,0_0
"The 1997 version disappeared from the web archive around January 1, right after I first published the results. It now comes up a blank page. Nothing suspicious about that. Certain nothing suspicious about the past repeatedly getting colder, and the present repeatedly getting warmer.",SUBJ,5_2
Sixty-two percent of vulnerable households made the assertion that chronic weather-related threats such as floods and prolonged drought are a greater concern than one-off disasters like hurricanes.,OBJ,0_0
"After the government agency initially said it could not find any such documents, it changed its story several times in an attempt to avoid making them public as required by law.",OBJ,0_0
It's a live chat! Today we will be discussing the viability of electric and natural gas-powered vehicles as potential replacements for petroleum Except they're not. They're screening out the skeptical comments. (Update - session is now ended.),SUBJ,0_0
"When asked directly by ABC News in October if taxpayers should worry about the more than $500 million in federal funds on the line, Henrik Fisker was emphatic: No, I don't think they need to worry about it."" When asked if Fisker might be the next Solyndra, he said, ""Absolutely not.""",SUBJ,0_0
"A leadership transition would mark a seismic shift in the tone of the EPA Committee, states the E&E; report. The switch will mean, according to Frank O'Connell, president of the environmental group Clean Air Watch, that instead of serving as a ""shield for the executive branch"" the committee could turn into ""a battering ram against the executive branch.""",OBJ,0_0
"> >> >- p.5, top under Analytic Framework: your 1st sentence says that",SUBJ,0_0
"For Lieberman-Warner, the estimated household cost in 2020 was as much as $386 per household per year, rising to as much as $2,268 in 2050 (again in constant 2008 dollars). The difference is simple: in the analysis of Lieberman-Warner, the EPA assumed the full cost of allowances are passed on to consumers,"" while its analysis of Waxman-Markey concludes that the cap-and-trade ""policy has a relatively modest impact on U.S. consumers assuming the bulk of revenues from the program are returned to households. . . . A policy that failed to return revenues from the program to consumers would lead to substantially larger losses in consumption.""",OBJ,0_0
There's another reason to put aside the Obama budget plans.,OBJ,0_0
"Alarmist climatologist Stefan Rahmstorf of the end-of-world-obsessed Potsdam Institute for Climate Impact Research (PIK) responded angrily at Twitter , as the German-government-funded scientist called the statement very depressing and accused the Prime Minister of denial about reality:",OBJ,5_2
"I, too, was addressing the folks who'd come in support of the controversial pipeline.",SUBJ,0_0
