0,subjectivity,1
Exhibit 1: Greenhouse Gases are Making You Fat:,,0_0
"Fake news!? Fake news!? I'll tell you about fake news! For decades, scientists like me have been drowning in it.",,0_0
"A court document issued Wednesday evening says Claude Walker, attorney general of the U.S. Virgin Islands, has agreed to withdraw his subpoena demanding documents and emails from the oil company related to its discussion of the risks posed by climate change.",,0_0
Brazil President courts Chinese bid for high-speed rail link:,,0_0
"Soon after the widespread blackouts of 2003, the Electric Reliability Organization was established, and it recently issued its first report. That report makes for grim reading because the nation's electric power infrastructure is on the brink of collapse.",,0_0
"Again, there almost certainly is a warming trend since 1850, and some of that trend is probably due to manmade CO2, but sensitivities in most forecasts that get attention in the media are way too high. A tenth of a degree C per decade over the next 100 years from manmade CO2 seems a reasonable planning number.",,3_1
"WITHIN the scientific community it has generally been accepted that as a continent, Antarctica, has been getting colder or at least not warming. Those who subscribe to the general consensus that climate change is driven by manmade carbon dioxide emissions, and that the world is generally getting warmer, have claimed this is not inconsistent with their greenhouse gas theory or the United Nations Intergovernmental Panel on Climate Change (IPCC) models. They have explained that Antarctica is a general exception to the global trend because of a loss of ozone in the polar stratosphere.",,1_1
This reversal of attitude in climate change policies is already evident in the response to the President's newly announced pact with China to reduce carbon dioxide emissions and his promised $3 billion contribution to a UN climate fund designed to help poor counties deal with potential impacts of climate change.,,0_0
"So some people analyzed this theory in some more detail, using the state-of-the-art computer techniques. No clear signs of a human or glasses or anything like that were found. More devastatingly, the person had to be one meter tall if he were exactly there; or he was several meters tall and flying 5 meters above the Earth's surface at a much more distant place.",,0_0
"The errors in the record exceed by a wide margin the purported rise in temperature of 0.7 C (about 1.2 F) during the twentieth century. Consequently, this record should not be cited as evidence of any trend in temperature that may have occurred across the U.S. during the past century. Since the U.S. record is thought to be the best in the world, it follows that the global database is likely similarly compromised and unreliable.",,5_1
"But now we have the official announcement, complete with page numbers and whatnot. Sci & Educ (2015) 24:299318, DOI 10.1007/s11191-013-9647-9, for citation collectors.",,0_0
"On May 6 the same date as the Wells Report was released, Exponent submitted a report on simulations in which three untrained employees attempted to deflate 12 balls in 1 minute 40 seconds with a standard needle. The subjects, after one try, achieved remarkably consistent results, both between subjects and between balls. The average deflation was 0.76 psi with a standard deviation of 0.11 psi. This finding was not discussed in the Wells Report, but it poses a conundrum: the observed variability in Exponents washroom simulations is much too low to explain observed Patriot variability.",,0_0
"Recolonization has similarly undermined other classic doomsday stories. Parmesans iconic 1996 paper reported global warming had increased extinctions for the Ediths Checkerspot butterfly, but most of those extinct colonies in the Sierra Nevada have now been recolonized. Unfortunately the recolonization information was never published. (read here and here ).",,0_0
The big stink 93.9 million years ago blame CO2,,0_0
"Julian Morris makes 26 points in response to the Stern Review discussion paper, What is the Economics of Climate Change?""",,0_0
Bottom right: Adjustments from GISS-GHCN raw data. GISS-GHCN version minus 4 versions.,,0_0
"In his party conference speech on Tuesday, Ed Miliband, as well as promising to create a million new green jobs (perhaps he can wave his magic wand and create 1 million blue and red ones too!), also said, and I quote (from the New Statesmans full transcript):",,0_0
"Snyder also speculated that the greater variability among Patriot balls arose from timing, pointing out that the Colt balls, being measured later, were closer to the asymptote, but did not quantify the impact of this observation.",,0_0
Then at the 8:56 mark Joe brings up the recent (some would call absurd) claim made that Antarctic sea ice is expanding to record high levels because of global warming. (With that kind of logic one could hypothesize that the snowball earth episodes occurred when the earth was a hot house). Bastardi:,,1_1
"Interesting to see the effect of a GOP president who makes climate change an important issue, although approaching it from a more market-oriented, pro-innovation perspective.",,0_0
"To achieve this goal, the new state policy mandates that a mix of 1.4 million zero-emission and plug-in hybrid vehicles be on the road by 2025, nearly triple the number being driven today. Problem is, this increases the cost of these vehicles and limits consumer choices to those they dont want to make.",,4_1
"Today is the 30th 40th* anniversary of the most expensive flubbed line in history. One small step for A man, one giant leap for mankind.""",,0_0
But other experts maintain we are in for another big freeze. Positive Weather Solutions senior forecaster Jonathan Powell said: ?It baffles me how the Met Office can predict a milder-than-average winter when all the indicators show this winter will have parallels to the last one.,,0_0
"A paper published today in Geophysical Research Letters titled  The Arctic Ocean warms from below "" finds that geothermal heat at the bottom of the Arctic Ocean caused slight warming of 0.004C per year from 1993-2010. The authors find a temperature inversion with higher temperatures at the bottom of the ocean than the interior, which indicates the heat had to arise from geothermal sources; the opposite temperature profile would be expected if the Arctic Ocean was heating from above due to greenhouse gases. Other than the fact that heat rises, the paper throws more water on Trenberth's claim that his 'missing heat' allegedly from greenhouse gases has sunken to the bottom of the ocean.""",,2_1
Hide the lies generated lawsuits between climate science believers (what kind of real science requires belief ?) and skeptics of dangerous man-made planetary warming along with ridiculous conspiracy theories such as Big Oil hired evil hackers in a plot to discredit angelic climate scientists.,,5_2
"As Joel documents, in press release after press release, NRDC enthusiastically applauds various new EPA rules that will dramatically reduce smog-forming emissions from automobiles, diesel trucks, off-road diesel engines, diesel fuel, and power plants.",,0_0
"The Winrock study is not the first to tackle the question of how much carbon is emitted from tropical deforestation. Researchers have been studying the land-use component of the global carbon cycle since the early 1980s, when a tabular bookkeeping model was developed that aggregates data and calculations over large geographic regions. This model uses broad assumptions about forest carbon stocks as well as national forest data collected by the Food and Agriculture Organization (FAO). Virtually all published estimates of carbon emissions from land-use change rely on this model.",,0_0
"The dependence of executive power on the circumstances was not lost on early observers of the American system. In Democracy in America, Alexis de Tocqueville stated that the presidency would grow with the United States. The President of the United States possesses almost royal prerogatives, which he has no opportunity of exercising; and the privileges that he can at present use are very circumscribed. The laws allow him to be strong, but circumstances keep him weak."" That would change, Tocqueville predicted, as America became a great nation. It is in foreign relations ""that the executive power of a nation finds occasion to exert its skill and its strength."" If the security of the country ""were perpetually threatened, if its chief interests were in daily connection with those of other powerful nations,"" Tocqueville continued, ""the executive government would assume an increased importance in proportion to the measures expected of it and to those which it would execute.""",,0_0
"Paleoclimatologists have long suspected that the middle Holocene or a period roughly from 7,000 to 5,000 years ago, was warmer than the present day. Terms like the Alti-thermal or Hypsi-thermal or Climatic Optimum have all been used to refer to this warm period that marked the middle of the current interglacial period.",,2_1
out of the blocks but recover to get a fast time or even a world record over the,,0_0
"Dr. Illarionov went further when speaking to journalists on April 14. He said, First we wanted to call this treaty an interstate Gosplan, but then we realized that a Gosplan is much more humane, so we should call the Kyoto Protocol an interstate gulag . In a gulag, people were at least given the same rations, which did not lessen from one day to the next, but the Kyoto Protocol proposes decreasing rations day by day .""",,0_0
"Only when or if politically-influential parties in key emitting countries better perceive the net benefits of international cooperation will political leaders be able to commit to long-lasting mitigation policies. It will also be easier to devise transfer payments to offset differential preferences and perceptions of the problem, internally and across countries. Further, technological innovations (such as satellite monitoring and photography) can make observing and verifying emissions more feasible. Measurement advances also will make identification of carbon content in products easier for enforcing any international agreement. Until the deep uncertainties about the need to take action are resolved and new enforcement technologies are developed, meetings like COP 19 in Warsaw will accomplish little.",,0_0
"Since Barack Obama took office in January 2009, the Environmental Protection Agency (EPA) has issued a suite of anti-coal regulations, collectively known as the war on coal,"" which to date has lead to the loss of 26,000 megawatts of coal-fired electricityenough to power 20 million to 26 million homes. And that's just the beginning: According to an analysis by the Federal Energy Regulatory Commission, EPA regulations will ""likely"" retire almost an additional 55,000 megawatts of coal-fired electricity by 2018.""",,0_0
SALT LAKE CITY ? Recent dramatic changes in the Arctic will have a significant effect on our weather in Utah. That?s the conclusion of a top scientist studying Arctic sea ice.,,0_0
"Examples abound. Federal fuel economy mandates force auto makers to produce smaller, lighter, less crash-resistant cars, causing thousands of highway deaths per year.1 FDA regulations delay the availability of life-saving therapies, killing tens of thousands over the past two decades.2 Banning DDT revived malaria epidemics in the developing world, afflicting 2.5 million people in Sri Lanka alone.3 Furthermore, a large body of literature documents that regulation can kill just by misdirecting resources and squandering wealth. Precautionists ignore the obvious connection between livelihoods, living standards, and lives as if jobs and income were not the chief safety nets for most of the world s people. Even in a relatively wealthy country like the United States, every $5 million to $10 million drop in economic output is associated with an additional statistical death.4",,4_1
Cronyism Lawsuit Against Energy Departments $25 Billion Green Energy Program Advances,,0_0
"So Santers messages to Jones and others at UEA were not private or personal correspondence. If he wanted them to be, he should not have used his llnl.gov email account with his official LLNL affiliation in the signature line. He should know better, since LLNL makes clear those distinctions . But if he did want to communicate with Jones on that level, I doubt he could have conducted official government business such as discussion of climate data on a Google account. That would have been evading public scrutiny. A Santer-Jones Google exchange would have had to been about the merits of U.S. vs. European football or something like that.",,0_0
"The bottom line is that if the EPA had not dissembled on fuel switching and not obfuscated on fuel economy, more Senators might have voted for legislative measures, sponsored by Sen. Lisa Murkowski (R-Alaska) in 2010 and Sen. James Inhofe (R-Okla.) in 2011,torein in the agency. In addition to their well-publicized transparency concerns about the EPA under the leadership of Lisa Jackson and Gina McCarthy, Senatorsshould also have separation of powers concerns.",,0_0
"Cutting the Gordian knot"" is necessary if the Forest Service is to properly manage national forest assets and reduce wildfires. A start would be to require environmental groups to post a sizable bond when they file lawsuits. If the area burns while the suit is in the courts, the bond would be forfeited to defray firefighting costs.""",,0_0
"The change is revealed in a study released on Monday by IHS Global Insight, a US-based economics consultancy, which estimates that China last year accounted for 19.8 per cent of world manufacturing output, fractionally ahead of the US with 19.4 per cent. That said the US remains far more productive:",,0_0
"Zemp, M., Hoelzle, M. and Haeberli, W. 2009. Six decades of glacier mass-balance observations: A review of the worldwide monitoring network. Annals of Glaciology 50 : 101-111.",,0_0
April 15th Tax Burden Worsened by Hidden Taxes,,0_0
"Why should you be interested? Sea surface temperature records indicate El Nio and La Nia events are responsible for the warming of global sea surface temperature anomalies over the past 30 years, not manmade greenhouse gases. Ive searched sea surface temperature records for more than 4 years and ocean heat content records for more than 3 years, and I can find no evidence of an anthropogenic greenhouse gas signal in either dataset. That is, the warming of the global oceans has been caused by naturally occurring, sunlight-fueled, coupled ocean-atmosphere processes, not anthropogenic greenhouse gases.",,2_1
"On policy, Obama focused on things that could be done quickly in Congress,",,0_0
"At the same time, I want to say a big thank you to Ingemar, Jonny and Peter of you keeps the flag up there!",,0_0
"In concluding the report of their field and laboratory work, as well as their mini-review of the pertinent scientific literature, Thomsen et al . state that it is likely that long-term acclimation to elevated p CO 2 increases the ability to calcify in Mytilus spp.,"" citing the studies of Michaelidis et al . (2005) and Ries et al . (2009) in addition to their own. And they say that they could find ""no causal relationship between the acid-base status and metabolic depression in this species at levels of ocean acidification that can be expected in the next few hundred years (IPCC, 2007),"" after discovering in the waters of Kiel Fjord (and demonstrating in the laboratory) that ""communities dominated by calcifying invertebrates can thrive in CO 2 -enriched coastal areas.""",,3_2
Approximately $2.05 billion in employee earnings;,,0_0
It just happened that the Nobel Prize - the medal plated with 24-carat gold - has been missing for weeks.,,0_0
Sandra Day O'Connor Faulted By Critics on Ethics:,,0_0
"Also last week, TWTW linked to Steve McIntyres simple model of temperatures, which out performs the global climate models in temperature forecasts. Christopher Essex correctly noted that the global climate models can be scientifically useful because they include a number of other variables. As always, TWTW appreciates such amplifications and corrections.",,5_1
Kavanaugh cites several provisions that clearly link PSD permitting to NAAQS pollutants:,,0_0
"Hypocrisy Alert: Dont do as I do, do as I say, and thats especially true of the IPCC which wants us all to dismantle our economies in order to save the planet. Except those edicts dont apply to the IPCC head himself, old Pachy, as he clocks up half a million air miles in 19 months:",,0_0
John Tierney puts together a good summary of the discoveries from the emails and code that is worth reading. Here are some thought-provoking remarks from his conclusion.,,0_0
CSIRO. 2014. State of the Climate 2014. Australian Government.,,0_0
"Ha ha! I know, Ben. Its. the paunches I cant get over!",,0_0
"Despite their claims otherwise, As You Sow's tactics are designed to circumvent the historical bane of environmental activism scientific and economic debate. Its tactics work best against businesses that are hypersensitive about their brands being involved in any sort of controversy. But therein lies the solution to the problem.",,0_0
Warming over New Zealand through the past century is unequivocal.,,0_0
"Our celebration, which highlights the benefits of freedom and technological innovation, struck a nerve with environmentalists in the media. Some called it strange,"" many called it ""stupid,"" and others simply said we were ruining the world. The holiday also struck a chord with folks around the world who picked up on the idea of celebrating human intelligence. On his blog, ""Objective Extrospection,"" Rajesh in India wrote:""",,0_0
"subsidies going into the ethanol industry, critics say, the dream of",,0_0
"There are still large gaps in our understanding of the causes of global warming, according to a new study by the National Research Council, Global Environmental Change: Research Pathways for the Next Decade. The 600-page report argues that more research money is needed for global climate observations systems.",,0_0
"Are E30-optimized vehicles commercially viable? The proposed Tier 3 rule provides no data on either the consumer cost of such vehicles or the fuel economy gains. Even if the lifetime fuel savings outweigh the increase in vehicle cost, that is not usually the decisive factor for most consumers, otherwise hybrid sales would be largerthan 4% of the vehicle market.",,4_4
"In any event, I asked Ms. Macfarlane precisely why reductions in carbon"" emissions are necessary. It was obvious that she has never been asked anything so impertinent she is wholly unused to having her assumptions challenged and so her rather stumbling answer was that increasing concentrations of carbon dioxide (she then used that phrase in place of ""carbon"") are creating dangerous climate effects that already are visible. The ensuing back-and-forth was as follows, almost verbatim:""",,0_0
"Regarding storms, studiesfind no long-term increase in the strength and frequency of land-falling hurricanes globally over the past 50-70 years and no trend in Atlantic tropical cyclone behavior over the past 370 years .",,1_7
"But as part of an international research project dubbed Water Efficient Maize for Africa (WEMA), Jacob and his neighbours are now using five varieties of maize seed that are being tested in an effort increase food production and help farmers adapt to the effects of climate change.",,0_0
A truck engine is tested for pollution exiting its exhaust pipe in California. REUTERS/Mike Blake,,0_0
"LOL, it's a constructor. Who would have thought? One would think that a kettle isn't constructing anything in the same sense as cranes do. But if you want to become so high that you confuse construction workers with cooks, it may be a great idea to unify cranes with kettles. And raindrops on roses and whiskers on kittens. Bright copper kettles and warm woolen mittens. Brown paper packages tied up with strings. These are a few of my favorite things. Engineers and cooks are the same thing, after all. They are constructors.",,0_0
"The Danubes freezing is just one of many severe winter events in the continent this year. Heavy snowfall has blocked roads and stranded towns in central Italy. A train in Montenegro was stranded on the tracks for three days due to heavy snow. EvenVenices famous canals froze, a rare feat.",,1_3
11. Botswana - Agreement Concerning the Establishment of a Tropical Forest Conservation Fund and a Tropical Forest Conservation Board,,0_0
"What a gross travesty of the truth, and such appalling reporting, but these are the messages fed to acquiescent politicians who do not bother to check the facts, and criticise those who do. How low has science sunk, that scientists will dispense this sort of disinformation to promote their own agenda?",,0_0
"The El Chichon eruption is interesting because one of the strongest El Nino events, some say the strongest ever, occurred just after it. These two events had an interesting interplay for it seems that the global temperature rise induced by the warm water of the El Nino was offset by the cooling effect of the stratospheric aerosols from El Chichon. It is interesting to speculate what might had happened if El Chichon had not gone off. Would the 1982 El Nino have been as dramatic as the 1998 one? And would it have left in its wake elevated global temperatures, as 1998 seems to have done? What would have been the impact on environmental thinking, and on James Hansens global warming warning in 1988?",,0_0
"The procedure is based on the null hypothesis of AR(1) red noise predictions over the validation interval, using the variance and lag-one autocorrelation coefficient of the actual NH series over the calibration interval to provide surrogate AR(1) red noise reconstructions. From the ensemble of surrogates, a null distribution for RE and CE is developed. In other words, the appropriate significance estimation procedure requires the use appropriate AR(1) red noise surrogates against which the performance of the correct RegEM procedure as implemented by Schneider (2001)/Rutherford et al (2005)/Mann et al (2005) can be diagnosed.",,0_0
"They have to spend way more in terms of respiration, heart rate meaning they have less energy for feeding and less energy for growth and reproduction, she said.",,0_0
"Iremember warm November days at the beach in Bournemouth during the 1960s, but global warming has turned the weather cold.",,1_3
"Clever, but perhaps not clever enough. As Machievelli infamously advised princes long ago,one shouldnot say to someone whom onewants to kill, Give me your gun, I want to kill you with it, but merely Give me your gun, for once you have the gun in hand, you can satisfy your desire.",,0_0
"So they are saying it. Silly them. Its a simple statement, but its not always true. If global warming tended to increase sea levels by, say, 0.3 mm/yr, but local isostatic rebounding was occurring at 0.4 mm/yr, the sea level wont rise, itll actually fall, because the land is rising.",,1_6
"Many Jacksonians, for example, are not evangelicals and not even Christian at all. While some are strongly anti-abortion, others believe that individual freedom makes abortion nobody's business but their own. Some stand strongly behind the drug war; many indulge in recreational drugs and some Jacksonians grow or manufacture them, much like the moonshiners who have been evading revenuers"" since the Washington administration.""",,0_0
"Pollution was unchecked and mostly unthought-of. Sewage was considered treated if dumped in a river. Personal hygiene was practiced, when at all, on the face, neck, and hands up to the wrists. One thing everybody forgets about old times is how the old-timers smelled.",,0_0
"Moreover, for those watching recent E.U. developments, events there are a source ofconsiderable concern rather than admiration. Euroskeptics (or Eurorealists, as they prefer) have repeatedly highlighted the E.U.'s democratic deficit,"" a phrase often associated with Margaret Thatcher's E.U. critique. Not only are E.U. institutions and processes remote, opaque, and unaccountable but also, as a consequence, they lack the legitimacy so fundamental to acceptable governance. The euro's unfolding debacle only underlines this point.""",,0_0
Science journalism is getting smacked around a lot this week. The hits are coming from all directions.,,0_0
"El Nio generally brings hotter, drier weather to Australia and was responsible for the decade-long drought.",,0_0
"On December 4, 2011 it will have been 2,232 days since Hurricane Wilma made landfall along the Gulf coast as a category 3 storm back in 2005. That number of days will break the existing record of days between major US hurricane landfalls, which previously was between 8 Sept 1900 (the great Galveston Hurricane) and 19 Oct 1906. Since there won??t be any intense hurricanes before next summer, the record will be shattered, with the days between intense hurricane landfalls likely to exceed 2,500 days.",,1_7
"Yes, but not as much as you would think, or hope. More of the physics is now known, but it is impossible (see this review ) to completely insert this new physical understanding into the models. Many of the models subroutines are based on parameterizations , which are educated, but not infallible, guesses of how certain processes (like clouds) work. Other model components, such as how the atmosphere interacts with the ocean, land, and outer space, are increasingly crude approximations (the later, outer space, is related to orbital forcing, and is usually ignored). Other parts of the models are based on nothing more than assumptions of how the physics works in certain situations.",,5_1
"Renewable energy advocates have every right to argue for their preferred source of energy, but they are wrong to claim these sources of energy won't cost more or would even save consumers money because the wind and sun are free."" Renewable energy policies come at staggering costs and, as seen with Germany, those policies bring few if any measurable environmental benefits.""",,0_0
"Phew thats OK then. Seriously, this guy is so compromised he shouldnt be let anywhere near an independent enquiry.",,0_0
"Speziale, K.L. and Ezcurra, C. 2014. Rock outcrops as potential biodiversity refugia under climate change in North Patagonia. Plant Ecology & Diversity : 10.1080/17550874.2014.983200.",,0_0
Nominate your favourite blogs for the 2015 Bloggies How many categories can skeptics win?,,0_0
"In the bowels of the document is a provision calling for an international climate court of justice.""",,0_0
"We used to call it playing outside, now it has to be called free range parenting"" just to stop the cops from taking your kids away - except that doesn't work does it.""",,0_0
The region clearly has to adapt selling itself as an alternative to crowded beach resorts may be one such option. Tree change instead of sea change.,,0_0
NASA GISS: Science Briefs: Whither U.S. Climate?,,0_0
"Last October, the Daily Mail (London) announced that temperature data from the United Kingdoms Meteorological Office showed no global warming for 16 years. In December, an advance chart from the upcoming Fifth Assessment Report of the Intergovernmental Panel on Climate Change showed a divergence between model projections and actual global temperatures. In January of this year, the Met Office revised its forecast of temperatures down to almost no increase over the next five years.",,1_4
"Drew Shindell, an atmospheric physicist at NASAs Goddard Institute for Space Studies who attended Della-Martas presentation, said the European findings are especially significant because they draw on long-term surface temperature records.",,0_0
January 1974 : Brisbane Recieved 34 Inches Of Rain Almost 300% Of What It Received This year,,0_0
"With all the unintended consequences of government policy on view, and with new, lower estimates of the likely extent of global warming now appearing every year, the time is ripefor a reassessment.",,0_0
"MP: What is there to possibly like about biofuels like demon ethanol"" (unless of course, you're a rent-seeking corn farmer)? It ruins car engines, it's an inferior and costly fuel, it's bad for the environment, it's a political boondoggle, it stresses water supplies, it increases malnutrition in vulnerable populations, and it raises taxes, gas and food prices.""",,4_4
"At ambient temperatures, the approximate 60% increase in the air's CO 2 concentration significantly increased latewood density by 27% and maximum wood density by 11%, while in the elevated-temperature treatment it significantly increased latewood density by 25% and maximum wood density by 15%. These changes led to mean overall CO 2 -induced wood density increases of 2.8% in the ambient-temperature treatment and 5.6% in the elevated-temperature treatment. What it means",,3_3
"Currently, the Konsensus has introduced a new line of argument into the climate debate. They have de-emphasized the focus on sensitivity of the atmosphere to a doubling of CO2 concentrations, probably because all the new studies show that sensitivity is far lower than the Konsensus has claimed. Now they are just saying we must leave fossil fuels in the ground. Its about as content heavy as Nancy Reagans Just Say No.",,3_1
"Hundreds of people registered to vote out of their law offices, medical offices, accounting offices, and Government of Canada offices - in some cases these may be genuine errors, but in other cases, entire families are registered to vote out of high rise office space",,0_0
"There is no sign of any acceleration in sea level rise. What is noticeable is that sea levels fell sharply between 2005 and 2007, making the subsequent recovery greater. Since 2010 sea level has actually fallen by 58mm! Indeed, sea levels in 2013, (the latest available data) were actually lower than in 2005.",,1_6
"Paul Chesser, GlobalWarming.org , 31 March 2010",,0_0
EPA Coal Rule Skirts Law: 10 Percent of Comments from Obamas OFA,,0_0
"One of the favorite policies of green activists is the Corporate Average Fuel Economy (CAFE) standards that require U.S. auto makers to keep the average fuel economy of their fleet below 27 mpg. Recently, however, the greens have been frustrated because the CAFE standard has not been tightened for years. They are especially upset about the increasing popularity of big trucks and sports utility vehicles that they claim are significantly contributing to global warming.",,0_0
"Sound Science And The U.S. Economy Victimized By The EPA's CIA Fake, John Beale",,0_0
The statement about the absence of trends in impacts attributable to natural or anthropogenic climate change holds for tropical and extratropical storms and tornados,,1_7
"If we continue to follow Sterns advice, the principal losers, apart from British taxpayers and businesses, would be developing countries who cannot raise living standards without massively increasing their use of fossil fuels and will therefore be responsible for most of the growth of carbon emissions, Lilley argues.",,4_5
"By Colin Macilwain, Nature, Aug 12, 2015",,0_0
"This microbial carbon dioxide production may cause a 2 to 3 degree Celsius rise in global temperatures over the next 100 years. He also says that, The failure to incorporate animals and their interactions with microbial communities into global decomposition models has been highlighted as a critical limitation in our understanding of carbon cycling under current and future climate scenarios.""",,5_1
"Messrs. Bowen and Coles, who last year formed a company called Virginia Uranium, are asking the state to determine whether mining uranium really is a hazard and, if not, to lift the ban. But they've run into a brick wall of environmental activists who raise the specter of nuclear contamination and who are determined to prevent scientific studies of the issue.",,0_0
"The summer temperature reconstruction revealed the presence of warm conditions from the beginning of the record in AD 951 up to about AD 1350, which the authors associate with the Medieval Warm Period. Thereafter, temperatures declined and an extended cold period known as the Little Ice Age ensued, which persisted until approximately 1850 ... with one brief exception. For a few short decades in the mid- to late-1500s, there was an uncharacteristically warm episode, the temperatures of which were only exceeded at the beginning and end of the 1052-year record, i.e., during the Medieval and Current Warm Periods. What it means",,2_1
Congress considers legislation changing the rules for union organizing.,,0_0
Australias antarctic runway melting | Goondiwindi Argus,,0_0
"21 The methodology was not applied to utilities because a 1990 court decision (Wisconsin Electric Power Co. v. Reilly) held it would substantially change the legal meaning of a major modification"" and therefore had to go through the rulemaking process before being changed. EPA interprets the court's ruling narrowly, asserting it still can use ""actual-to-potential"" when regulating nonutility emitters. The switch to ""actual-to-potential"" for nonutility emitters has never gone through formal rulemaking procedures.""",,0_0
"On top of that, there is diffusion which is much faster. When you donate a million of tons of Nature's most vital nutrient, carbon dioxide, to the atmosphere in Denver, this amount of gas will be distributed almost uniformly over the whole surface of the Earth within weeks or earlier.",,0_0
"Once again, we have another example of a marine organism that will likely benefit from so-called ocean acidification, even in the face of an important resource limitation??",,3_2
The EU's Emissions Trading System: Trouble in Paradise,,0_0
"As this updated climate map reveals, the severe drought condition for Australia during 2011 was essentially non-existent. The IPCC-based climate science predicted more frequent and intense droughts, which has not been the case.",,1_7
"In April 2014, CEI sent a request for correction of this statement under the federal Information Quality Act, citing peer-reviewed scientific articles debunking it. In June 2014, OSTP rejected this request, claiming that Holdren's statement was his personal opinion,"" not the agency's position, and that they thus did not constitute ""information"" subject to the Information Quality Act, which excludes ""subjective opinions"" from its reach.""",,0_0
"RSI At the start of November RSI had a peak, but it was a lower peak than the near 80 from August. Lower Highs is a downtrend.",,0_0
"Such a dramatic decrease of the frequency of record cold temperatures is clearly not happening because the record cold temperatures seem to be as frequent as they were in the past. More precisely, their frequency should be naturally decreasing with the growing temperature records (with time).",,1_3
"Add to that the fact that more than 2/3rds of the worlds stations (most rural) have dropped out and or are often missing monthly data, 69% of the first nearly 600 US stations evaluated by Anthony Watts surface stations.org are poor or very poorly sited with only 4% meeting official standards and no changes were made for the known biases of new instrumentation.",,5_1
"With 80% of the worlds oil shale, our potential sources of crude are three times the size of the recoverable oil reserves of Saudi Arabia.",,4_5
It is possible that the current $9 per barrel difference between U.S. and global oil prices could shrink slightly if some oil is exported. Barclays Bank says eliminating the export ban could add $10 billion a year to overall national gasoline costs.,,0_0
Lofgren says those concerns are reasonable and that her bill addresses them by limiting slots to graduates of research universities designated by the National Science Foundation.,,0_0
"13. Jared Diamond, Environmental Collapse and the End of Civilization,"" Harper's (June 2003).""",,0_0
The strange thing from my point of view is that its in the middle of nowhere. Zooming in:,,0_0
LONDON (A.P.).-The earth isgetting warmer. The oceans aregetting deeper. The glaciers aregetting smaller. Even the fish are changing their way of life.,,0_0
