0,subjectivity,1
"These claims and demands are specious. For one thing, they ignore the way that organic"" is defined by the production standards of Vilsack's own department. The USDA's rules for organic production, which do bar the intentional use of genetically engineered crops, are based on process, not outcomes. In other words, as long as organic growers adhere to permissible practices and do not intentionally plant genetically engineered seeds, unintentional cross-pollination by genetically engineered plants (or for that matter, the drift of a prohibited pesticide onto their crops) does not cause those crops to lose their organic status.""",,0_0
"Here too, the wild, dangerous sea-level rise was mostly associated with the rise of Hitler and World War II, less so with CO2. Indeed in Newcastle, the seas are still not rising as fast as they were in 1942.",,1_6
"2) Continued improvements in energy efficiency can reduce the intensity of energy use but not enough to offset the need for more energy to meet the economic aspirations of the world?s current 6.2 billion people, let alone 7.5 billion in a mere 20 years? time.",,0_0
"To continue from Part I yesterday, the carbon taxon paper, on the white board, in the ivory toweris better policy than cap-and-trade, which is better than ad hoc regulation. We could spend and have spent hundreds of hours explaining why cap-and-trade is a horrible idea, and why regulations are often blunt-objects that often cause huge unintended consequences, but thats beyond this post.",,0_0
A GOVERNMENT-RUN research body has found in an extensive study of corals spanning more than 1000km of Australias coastline that the past 110 years of ocean warming has been good for their growth.,,3_2
"Since temperatures have not been rising for over a decade, projections of increasing temperatures from increasing carbon dioxide (CO2) are not valid. There is no logical reason to accept assertions that projections from models that failed to predict the pause or plateau in temperatures are capable of projecting future temperatures.",,1_4
"Now, after the Clean Power Plan was announced, Abengoa is trying revive a project that previously failed to pass permitting in time to qualify for subsidies. With more money available, it likely wants the additional funding the Palen Solar Power Project would provide.",,0_0
"I?m not opposed to moderation and frugality, and we certainly should put aside our avaricious and materialistic ways. Sacrifice, too, is virtuous and meritorious, as long as it is voluntary and sincere.",,0_0
"The Hadley Centre for Climate Prediction and Research, which produced one of the models used in the Assessment, acknowledged at the time it was selected that its model's data were not useful for the purpose the administration is using it. Specifically, Hadley stated this on its website, In areas where coasts and mountains have significant effect on weather , scenarios based on global models will fail to capture the regional detail needed for vulnerability assessments at a national level."" Regardless, this model is used to project specific, but scientifically unsupportable, U.S. climate impacts, which are incorporated in both reports.""",,5_1
"Did Lord Monckton not accept that we could quantify the CO2 feedback? This point came from the professor. Well, replied Lord Monckton in one of his most crushing responses, perhaps the professor can quantify it, but the IPCC cant: its 2007 gospel gives an exceptionally wide range of answers, from 25 to 225 parts per million by volume per Kelvin in short, they dont know.",,5_1
"Washington, DC, June 7, 2001 The National Academy of Sciences report, released today, has already been characterized as offering further confirmation of global warming alarmism. The Competitive Enterprise Institute points out the report actually confirms that major uncertainties still remain in the current scientific understanding of climate change.",,5_1
"The Grantham Research Institute is chaired by Sir Nicholas Stern, author of the infamous Stern Review on the Economics of Climate Change which demanded an urgent global response"" to climate change. The called-for response includes a ramped up ""emissions trading"" of greenhouse gases.""",,0_0
"In other words, not just genuine ecological risks but virtually any impact that can be imagined may constitute a cognizable harm under NEPA if a sympathetic judge agrees. Thus, if agencies fail to address some tangential, inconsequential issue, they can be tripped up by a litigant who alleges that the environmental review was incomplete or that the conclusions were inadequately documented. Both kinds of allegations have lately plagued USDA approvals of genetically engineered crops, with hugely disruptive effects.",,0_0
"A new paper published in Climate of the Past reconstructs the climate of southeast Tibet over 224 years from 1781-2005 and finds,  The climate appears drier and more stable in the 20th century than previously."" The paper contradicts claims of climate alarmists that global warming causes an increase of extreme weather or extreme precipitation. In addition, the paper finds cloud cover decreased during the 20th century in comparison to the 19th century, which could amplify solar effects on temperature. According to the authors, "" The occurrence ofyears of extreme low or high cloud index appears to havestrongly decreased since the 1920s, suggesting a relativelystable summer moisture condition in southeast Tibet in spiteof the increasing impact of human activities on climate.""",,1_7
"If there was ever a reason for the U.S. to stop funding the U.N., this is it.",,0_0
"The wired.com article concluded, The inflated EPA numbers have been a public relations conundrum for Honda and Toyota, which are caught between hyped expectations and detracting from one of the cars' main selling points better mileage.""",,0_0
The Republicans want to be even more accepted in the ruling class. They want to be even more powerful. They want to be considered part of it. They want to be in the clique.,,0_0
"First, whether or not an insurance policy makes sense partly depends on the price of the premium. It is possible to spend too much on insurance. A homeowner s policy so expensive that it effectively prevents the insured from purchasing health insurance, replacing the faulty brakes in his car, making safety improvements in his home, or saving for his retirement is probably a bad investment. The Administration assures us that the premium payments associated with the Kyoto Protocol will be relatively small, but, as noted, several respected private sector analysts disagree.",,0_0
"Congress should hold hearings, demand an accounting of agency expenditures, require solid evidence for every climate claim and regulation, and cross-examine Administration officials on details. It should slash EPA and other agency budgets, so they cannot keep giving billions to pressure groups, propagandists and attack dogs. Honesty, transparency, accountability and a much shorter leash are long overdue.",,5_2
"Seven percent (7%) attribute global warming to some other reason, and nine percent (9%) are unsure in a new Rasmussen Reports national telephone survey.",,0_0
But the Las Vegas Sun gets one of those five things wrong.,,0_0
"Of greater concern to the system's advocates is that prices of tradable emissions permits in the EU ETS have declined to record lows in the commodities marketplace. While the European Union just released preliminary (and incomplete) data showing that its carbon emissions have fallen at a greater-than-expected volume in 2011 (by 2.45 percent), this positive news has also had a negative effect on the marketplace for carbon emissions. A total of 1.88 billion tons of carbon were emitted in 2011, down from 1.94 billion tons in 2010. The 2011 emissions level was 144 million tons below the EU ETS cap. This is the sixth time in the last seven years there has been an oversupply of carbon offset allowances.",,0_0
"CHRIS TURNEY: The Southern Hemisphere westerly winds encircle Antarctica, and over the last 20 or 30 years or so, theyve been pushing further south. Now so actually in a way its almost like Antarcticas withdrawing itself from the rest of the world",,0_0
"The book, new to the Millard curriculum this year, was part of Plugged in to Non-Fiction,"" a collection of books on a variety of subjects. Parts of the book were required reading for sixth-graders in Millard reading and language-arts classes.""",,0_0
In other words: The 21st century climate catastrophe is not taking place.,,0_0
"The ingenious system required the same percentage reduction emissions from the two types of coal even though unscrubbed western coal was still cleaner than scrubbed eastern coal. This law (which lasted under the 1990 Clean Air Amendments) illustrates how powerful political figures (Robert Byrd of West Virginia and Howard Metzenbaum of Ohio) could take advantage of weak constitutional structures to impose destructive legislation, which should be struck down because of its massive implicit economic subsidies for dirty eastern coal.",,0_0
Many of the devastating floods that occur in parts of Southeast Asia are also associated with typhoons or tropical systems. See the typhoon section for more information.,,0_0
The Sun is a crucial factor that warming campaigners ignore. The assertion that humans influence the climate and nature need not be considered is absurd.,,2_1
EPA runs enormous political risks leading the charge for GHG regulations not approved by Congress. It is in the Agency's best interest not to oppose legislative action to overturn the endangerment finding and Mass. v. EPA.,,0_0
"Alarmists made huge news out of last years warmth, and forgot to mention that five out of the last six years started out with below normal temperatures. (The 2013 numbers will probably rise a little before the month is over.)",,1_3
"In the words of Fiorini et al ., our results confirm that the expected 3??C increase in the present seawater temperature will not strongly affect the physiology of this eurythermal species,"" and that ""the effect of an elevated pCO 2 in seawater will not be significant on calcification or on the PIC:POC ratio in either life stage."" And this no real news is definitely real good news for life in the world's oceans.""",,3_2
"Alexander said over the last 150 years, data shows surface temperatures have increased and the associated impacts on biological and physical systems have become more evident. Some of the more notable changes that have gradually occurred are sea level rise, shifts in climatic zones, changes in precipitation patterns and increases in frequency and magnitude of extreme weather events like droughts, floods and storms.",,0_0
"In the simplest form of classification there are nine major climate zones (Figure 1). Zones 1, 3, 7 and 9 are singular with similar weather conditions all year influenced by one major control mechanism. The others, 2, 4, 5, and 6 are mixed weather conditions because they?re under different control mechanisms as the seasons change.",,0_0
"Update: Evan Mills, apparently one author of the analysis, responds and I respond back .",,0_0
The Christmas travel plans of thousands of Britons are in disarray after snow left Heathrow Airport all but shut.,,0_0
"EPA asserts NSR does result in significant environmental and public health benefits,"" but admits ""there is no tracking by any government agency of the reductions in emissions that sources make due to the NSR program.""14 The largest documented reductions in emissions attributable to the program come from requiring BACT and LAER technology on new natural gas-fired electric generating units. With regard to existing sources, foregone emission reductions from new investments and modifications discouraged by NSR (discussed in detail below) may offset whatever reductions the program requires.""",,0_0
"The cap-and-trade bill will do little to cut greenhouse gas emissions, since it contains so many special interest giveaways and environmentally-destructive provisions like subsidies for ethanol . Instead, notes the Examiner , it will result in massive destruction of the Earth??s forests. Although the bill??s supporters claim it will cut greenhouse gas emissions, it may perversely increase them by driving industry overseas to places where there are fewer air pollution curbs, resulting in dirtier air.",,4_1
"Yes, there can be development and environmental protection. Sure many parts of the rainforest have soils that are not best for agriculture. But soil scientist Dr. Edward Krug contends rainforest soil is not unique"" and is ""very similar to that of the southeastern U.S."" which may not offer optimal conditions but has proven value for many crops.""",,0_0
Changes in global atmospheric CO2 are lagging 9.510 months behind changes in global air surface temperature.,,2_3
troposphere unless you accept one single study and approach and discount a,,0_0
"Fenton Communications is the infamous, left-wing public relations group that orchestrated actress Meryl Streep, CBS' 60 Minutes and the Natural Resources Defense Council to bring about the entirely bogus 1989 scare involving the apple-ripening chemical Alar.",,0_0
"If these people were actual scientists, they would conclude that CO2 alarmism is a thing of the past.",,5_2
"This month, the attorneys-general of 16 US states issued subpoenas against a think tank, the Competitive Enterprise Institute, in an attempt to silence its climate dissent. The Bloomberg View columnist Megan McArdle lambasted this decision, saying: I support action on climate change . . . But that doesn't mean I'm entitled to drive people who disagree with me from the public square.""",,0_0
"However, one Australian professor of biology, apparently dismissing history, wrote a letter to the prestigious journal Nature, titled Dont Fight Fire with Fire. This may have reinforced his appointment as a bushfire adviser to the New South Wales government, from 1996-2004. In that time there were many uncontrollable bushfires. We should not, of course, allow ourselves to be misled by the old logical error of post hoc, ergo propter hoc, but we can still ponder. That professor now holds an academic appointment in the United Arab Emirates, where I would imagine there are few bushfires. Again, we should avoid assuming that his presence there has brought about that situation.",,0_0
"While it's hardly mentioned in the media, the U.S. is currently in an extended and intense hurricane drought."" The last Category 3 or stronger storm to make landfall was Wilma in 2005. The more than seven years since then is the longest such span in over a century.""",,1_7
"In a telephone interview, Smith summed up these facts by simply saying that while we can talk about mature or relatively undisturbed rainforest, there is no such thing as virgin tropical rain forest any more.""",,0_0
"His experience reveals how easily regulatory agencies can be corrupted by minority interest views using an alleged crisis"" of their own making to propel themselves into positions of even greater power and influence at great involuntary expense to the rest of us.""",,0_0
some fundamental limitations to knowledge with regard to future African climate.,,0_0
"It also appears that other experienced and reputable scientists such as Hans Jelbring, Harry Dale Huffman and many others have previously pointed out the errors of the climate consensus in failing to give due weight to the Gas Laws which represent much longer established settled science than the relatively recent speculations about the supposed thermal properties of greenhouse gases.",,5_1
"A similar thing happened from 1940 to 1980 during the post-Second-World-War industrial boom when carbon dioxide increased rapidly, but was accompanied by 40 years of global cooling.",,2_3
"Attending a speech by S. Fred Singer in Helsinki, Finland, Robert Reinstein, former chief State Department negotiator on the climate treaty under the Bush administration, confirmed that the Policymakers Summary of the IPCC report did not reflect the views of the scientists but was negotiated by international delegations. Because of this,"" he stated, ""the summary must be considered purely a political document, not a scientific one.""",,0_0
"Increased Number Think Global Warming Is Exaggerated""",,0_0
"The second system is the impact on the biosphere itself. While carbon dioxide is a greenhouse gas that tends to trap the sun??s radiation, it is also a vital fertilizer that stimulates plant growth and consequently enhances the food supplies for all the animals, insects, funghi and bacteria which live on and around them.",,3_3
"The Climategate Emails reveal something else, too: the enlistment of the most widely read source of information in the world Wikipedia in the wholesale rewriting of this history.",,0_0
"He has not, a private citizen. Indeed, he spent eight years at the top of Superpower. What hope could there be then to see him tried, convicted or even?",,0_0
"Whatever happens to the Trump candidacy, it now seems clear that Jacksonian America is rousing itself to fight for its identity, its culture and its primacy in a country that it believes it should own. Its cultural values have been traduced, its economic interests disregarded, and its future as the center of gravity of American political life is under attack. Overseas, it sees traditional rivals like Russia, China, North Korea and Iran making headway against a President that it distrusts; more troubling still, in ISIS and jihadi terror it sees the rapid spread of a movement aiming at the mass murder of Americans. Jacksonian America has lost all confidence in the will or the ability of the political establishment to fight the threats it sees abroad and at home. It wants what it has always wanted: to take its future into its own hands.",,0_0
"I suppose there are exceptions in the law for LLNL and other government agencies to withhold documents and emails from the public for national security purposes. Much as Santer might like to think global warming is one of those exemptions, I doubt he could successfully make a legal case for that.",,0_0
"Only yesterday, the EPA issued new proposals declaring that carbon dioxide (CO2) emissions from airliners threaten public health as they contribute to global warming. Indeed, only 2% of all man-made carbon dioxide emissions come from the aviation sector. Interestingly, this comes on the heels of the recent news that there has been no statistical warming for nearly 19 years based on satellite temperature measurements. Both the military and small aircraft would be exempt from these new proposals.",,1_4
"Had satellites gone up in the 1930s, instead of the late 1970s, we would still be doing the global cooling scam, rather thanthe global warming scam.",,5_2
"The BEST report said: Numerically, our best estimate for the global temperature of 2014 puts it slightly above (by 0.01C) that of the next warmest year (2010) but by much less than the margin of uncertainty. (italics added) Therefore it is impossible to conclude from our analysis which of 2014, 2010, or 2005 was actually the warmest year. the Earths average temperature for the past decade has changed very little.",,1_4
"We are recklessly, mindlessly destroying the Earth. As Lincoln said, We must disenthrall ourselves. And then we will save our country.' And our planet,"" Gore said in a statement.""",,0_0
"The measured response of the energy fluxes at the top of the atmosphere to the changes of the sea surface temperature is still significantly larger than claimed by the IPCC and the climate sensitivity ends up being 0.7 ??C. In fact, their 99-percent confidence interval is 0.5 - 1.3 ??C. Imagine: they are 99 percent certain that the climate sensitivity can't exceed 1.3 ??C. This is, of course, qualitatively incompatible with the IPCC whose lower bound is 2 ??C.",,3_1
The CPP Will Increase Electricity Costs for Consumers and Raises Reliability Concerns. A plan that gives low-carbon generation priority over low-cost generation and forces states to replace economical coal capacity with more costly renewable and nuclear generation will increase consumer electric bills.,,4_1
"Professor Jones told the BBC yesterday there was truth in the observations of colleagues that he lacked organisational skills, that his office was swamped with piles of paper and that his record keeping is ?not as good as it should be?.",,0_0
"Carbon Taxes, Energy Costs, and Economic Activity",,0_0
"DR. SPENCER: I'm sorry four-hundredths of a degree C per decade. And probably this cooling from Pinatubo is a large portion of that cooling signal. It probably wouldn't have happened otherwise. Now I also put on here, the surface temperature measurements from thermometers. There are a few groups in the world that are doing monitoring of global temperatures with thermometers. Obviously, the temperature data over the ocean isn't very good. And there's different data sets. Here's climate prediction center for the land -- they have an upward trend since 1979 of fourteen-hundredths per decade. The IPCC, which is sort of the international official temperature trend, its data set is plus .13 C per decade. And then Jim Hansen at GIS has folded in NOAA's sea service temperatures data with his data. He gets about nine-hundredths warming per decade.",,0_0
"Read here . IPCC scientists still claim that the Medieval Warming was limited to the northern European region despite all the evidence otherwise . Adding to that 'otherwise,' researchers documented a confirmed Medieval warming and associated dry precipitation levels within the Panama region, near the Equator. The authors conclude that ""the correspondence between warm medieval temperatures and dry hydrologic anomalies in Panama supports a large-scale Medieval Climatic Anomaly that may have been global in extent, and involved atmospheric circulation reorganizations that are linked to ENSO."".....noting that such reorganizations of earth's climate system are not dependent on rising atmospheric CO2 concentrations to trigger them, and, therefore, that the development of the Modern Warm Period likely was largely unrelated to the concomitant increase in the air's CO2 concentration""",,2_1
"From my perspective, it looks like an act of desperation on the part of DeSmog blog:",,0_0
"Hansen drew comments from a report released by the WWF in the summer of 2002 titled, Polar Bears at Risk. This report also fingered climate change as the major threat to polar bear well-being.",,0_0
"Party. The study is based on an impressive array of polling and meteorological data, with careful statistical analysis.",,0_0
"Professor Crowder told delegates that there was much that could be done to minimise the impact of long line fishing, such as changing the shape of hooks.",,0_0
"Since when was the ability to manage the agenda of the G-20 (go ahead, try and name its members) a litmus test of strength? Yet here we see another almost incredible disconnect between reality and Obama-world. Russia, which is indeed setting the agenda in the Middle East and in Eastern Europe, is doing so without breaking a sweat because Obama has chosen not to push back. Why not? Because apparently pushing back requires war with Russia, rather than the myriad other options available to America's chief executive, including arming Ukrainian soldiers or inflicting more financial pain on Moscow. Straw men play an enormous role in the president's universe.",,0_0
"Of course, some believe that CO2 forcings do not even exist (although I'm not one of them). Here I am simply trying to determine what might be concluded about climate sensitivity if we assume Hansen's forcings and the OHC increases are correct. As we will see, the large difference between forcing (0.8) and radiative imbalance (0.2) implies an insensitive climate system.",,0_0
"Sooo, the real risk derives from the ruling class, idiot-elites who authored the recent global financial meltdown, are in the process of destroying the states of California, Illinois and New York, and are driving the U.S. economic machine into a banana republic destitute condition of galactic-sized debt. The good news is that expert firms like Mercer are warning the public where the real risk comes from - your elected officials and overpaid bureaucrats, not the climate.",,4_1
"Take the recently concluded Syria negotiations. As thousands died, and millions fled, as hatreds festered, jihadi groups metastasized and populations radicalized, the United States and Russia edged toward an agreement that would lead to a cease fire. After fevered speculation that the long sought agreement would be signed at the G-20 meeting in China ended in disappointment, John Kerry flew to Geneva and came back with something.",,0_0
"While this is obviously satire it was presented in parallel with other information that was considered by Mr. Cook to be scientific. I found this juxtaposition very odd, since it essentially disagreed with Cook??s own position on the public viewpoint percentages as well as trivializing and debasing the debate.",,5_2
"Early on in my statements about Climategate, I became aware that my statements were looked upon very unfavorably by some scientists, particularly those that were vocal advocates of the IPCC and UNFCCC policies. As an example, Peter Webster related a conversation at a professional meeting in 2010 with a young scientist who said something like: You know, Judy is REALLY unpopular among the scientists at lab. Im not sure, but I think she might be right. I can say that to you but of course I wouldnt dare say that at the lab.",,5_2
"Let me emphasize again: The catastrophe results not from greenhouse gas theory, but from the theory of extreme climactic positive feedback. In a large sense, all the debate in the media is about the wrong thing! When was the last time you saw the words positive feedback"" in a media article about climate?""",,5_2
Figure 3: The 230-year cycle over the last 165 years has been superimposed by a 65-year cycle as well as by other effects like the irregular ENSO events and large volcanic eruptions.,,0_0
"The sea surface temperature anomalies for the NINO3.4 region in the eastern equatorial Pacific (5S-5N, 170E-120E) are a commonly used index for the strength, frequency and duration of El Nio and La Nina events. We keep an eye on the sea surface temperatures there because El Nio and La Nia events are the primary cause of the yearly variations in global sea surface temperatures AND the primary cause of the long-term warming of global sea surface temperatures over the past 30 years. See the discussion of the East Pacific versus the Rest-of-the-World that follows.",,2_1
"The HadCRUt4 warming rate from 1976-2001 was equivalent to almost 1.8 C/century (compared with warming at just 1.1 C/century from 1979-1996), but from 2002 to the present HadCRUt4 shows cooling at a rate equivalent to almost 0.5 C/century (compared with warming at almost 0.5 C/century from 1997-2012).",,1_4
"TWTW has not confirmed the claim using independent sources. Assuming 113 tons to 1 acre-foot, and 1 tonne equals 2,240 lbs, not 2,000 lbs, this amount converts to 91,870 acre-feet of fresh water per day or 113,275 megaliters per day. See link under Other News That May Be of Interest.",,0_0
The environmental movement suffers its biggest defeat since Climategate,,0_0
"If you are wondering, what about cooling of the atmosphere in contact with the ground?, well just make the soil layer deeperit turns out that 0.2 meters of soil is equivalent in bulk heat capacity to about 200 m of atmosphere.",,0_0
But that may be changing. Consider the more insidious and subtle tactics of the San Francisco-based As You Sow Foundation.,,0_0
"By Ian Plimer, Catallaxy Files, Aug 11, 2015",,0_0
It is becoming a trend in the journal Science that of publishing articles stating that there is no hiatus in annual average global surface temperature.,,0_0
"Hundreds of MW, probably upper, however, oil is an unusual fuel so I suspect this is peak times only. They mention gas plant but seem to casually throw this in without detail. Presumably a similar power and the thermal efficiency is a little better.",,0_0
Path Is Sought for States to Escape Debt Burdens:,,0_0
"Second, Eli has not commented on the discrepancy between GISS and GHCN adjustments and the KNMI results. So while the additional reference is interesting and further documents the points that I made above, it does not contradict them. Eli has simply thrown up a diversion as though it were an academic comment.",,0_0
"Lest anyone see a greenhouse fingerprint in the larger number of hurricanes since 1975, 16 were remants of tropical storms. In contrast, only one remnant is identified for 1950-1974 and none is identified for 1900-1949. No doubt New York experienced many hurricane remnants that were not identified as such before the advent of weather satellites and hurricane hunter aircraft.",,1_7
Dr Pearman suggested that much of the 0.7 degree Celsius increase in the earths temperature over the last 100 years has occurred in the last 10 years. Yet the last really hot year was in 1998 and global temperatures have since plateaued.,,1_4
"''Imagine, if you will, someone who read only the Reader's Digest between 1950 and 1970, and someone in the same period who read only The Nation or The New Statesman. Which reader would have been better informed about the realities of Communism? The answer, I think, should give us pause. Can it be that our enemies were right?''",,0_0
"For most of the 20th century, the Forest Service has failed to manage our national forests properly while treating fire as a virtual moral evil. Unless these policies are reversed, fires that consume millions of acres and inflict billions of dollars in damage will become more and more common.",,0_0
The Met Office report includes a new study which shows that sea surface temperatures were higher than initially thought because of a change in the way the temperatures were measured after 2000. The new analysis significantly increases the warming scientists think was seen globally over the past decade.,,0_0
"A review article appearing in Climate Research (April 9, 1998) claims that this number is too high. Dr. Sherwood Idso, of the U.S. Water Conservation Laboratory, discusses some of the research he has conducted which downgrades considerably the amount of warming that may occur from an increase of anthropogenic CO2 emissions.",,0_0
"Gasoline prices rising $0.20 by 2016 and $0.30 before 2030, and",,0_0
"The weather played an April Fools Day prank on Moscow residents Monday, bringing fresh snow to the Russian capital instead of long-awaited sunshine.",,0_0
"4. The pipeline will help America's balance of trade. Refining is manufacturing. The U.S. is importing unfinished goods (in the form of Canadian crude), finishing them, and exporting them. That's a good thing.",,0_0
"CEI is a non-profit, non-partisan public policy group dedicated to the principles of free enterprise and limited government. For more information about CEI, please visit our website at www.cei.org.",,0_0
"The analysis in this Backgrounder uses the Heritage Energy Model (HEM), a derivative of the National Energy Model System 2015 Full Release (NEMS). NEMS is used by the EIA in the Department of Energy as well as by various nongovernmental organizations for a variety of purposes, including forecasting the effects of energy policy changes on a plethora of leading economic indicators. The methodologies, assumptions, conclusions, and opinions in this Backgrounder are entirely the work of statisticians and economists in the Center for Data Analysis (CDA) at The Heritage Foundation, and have not been endorsed by, and do not necessarily reflect the views of, the developers of NEMS.",,0_0
"It is now six months since I reported on what even environmentalists are calling the biggest environmental scandal in history"". Indeed this is a scam so glaringly bizarre that even the UN and the EU have belatedly announced that they are thinking of taking steps to stop it. The essence of the scam is that a handful of Chinese and Indian firms are deliberately producing large quantities of an incredibly powerful ""greenhouse gas"" which we in the West ? including UK taxpayers ? then pay them billions of dollars to destroy.""",,5_2
Full Frontal Nudity Doesn't Make Us Safer: Abolish the TSA:,,0_0
"Having read too many Gore, Pachauri, Quinn and other Deep Ecology treatises, LunaBomber James Lee held Discovery Channel employees hostage and denounced the TV station for its support of parasitic human infants,"" before being shot by police. His website and actions underscore how demented some Earth Liberation and global warming fanatics have become.""",,5_2
Reflections on the D.C. Circuit Court GHG Decision,,0_0
"Despite the cut backs to wind power, the German government estimates that it will spend over $1.1 trillion financially supporting wind power, even though building wind turbines hasn't achieved the government's goal of actually reducing carbon dioxide (CO2) emissions to slow global warming.",,0_0
"I thought it was kind of interesting that upon reading this McKinsey & Co study (currently the top one in the list) on education, Kevin Drum and a number of other left 'o center blogs pulled out this one chart to highlight. It shows starting teacher pay (i.e. out of college) as a percent of the economy's average)",,0_0
Computerized Medicine: Fantasy vs the Real World,,0_0
GE's CEO Jeffrey Immelt wants the U.S. government to set a long-term price for carbon so the U.S. can compete with China in the green energy market.,,0_0
Study finds increased CO2 will greatly enhance productivity of world's major crops,,3_3
"Whether a subsidized company goes bankrupt or becomes a huge success, special treatment that benefits one subset of the economy is a waste of taxpayer dollars. The government has repeatedly demonstrated its ineptitude as an investor, losing billions of dollars in bad bets such as the now defunct solar manufacturer Solyndra and battery manufacturer A123 Systems. Yet even if a project receives government investment and remains profitable, attributing that company's success to the federal government's investment is a mistake. In these instances, the taxpayer dollars have offset private-sector investments that would have been made without the government's help, and the program is nothing more than corporate welfare.",,0_0
The U.S. economy remains dependent on OPEC (Organization of the Petroleum Exporting Countries) at a time when development of burgeoning natural fossil fuel resources could move the nation toward strategic energy independence.,,0_0
"In a new report, computer expert E. Michael Smith and Certified Consulting Meteorologist Joseph D'Aleo discovered extensive manipulation of the temperature data by the U.S. government's two primary climate centers: the National Climatic Data Center (NCDC) in Asheville, North Carolina and the NASA Goddard Institute for Space Studies (GISS) at Columbia University in New York City. Smith and D'Aleo accuse these centers of manipulating temperature data to give the appearance of warmer temperatures than actually occurred by trimming the number and location of weather observation stations. The report is available online at http://icecap.us/images/uploads/NOAAroleinclimategate.pdf.",,5_2
"Canadians remember our brave soldiers who have died every November 11th. Americans remember their fallen on the last Monday of May, in what they call Memorial Day . A year ago at this time I was fortunate enough to be over in Hawaii. I made a point of driving up to the magnificent and sacred Punchbowl National Cemetery to witness the events first hand. Here's a video I put together to commemorate that solemn day:",,0_0
"I commented on Nurse on an earlier occasion, when Nurse had given a completely untrue account of the connection of FOI and Climategate:",,5_2
