0,subjectivity,1
"In Italy many choices sullenergia, you would not be accepted dallopinione public, if it were not for the theory of greenhouse gases to make them plausible. For example, the Minister THE ENVIRONMENT A. Pecoraro Scanio has provided a plan of 100 million Euros for solar energy. Unfortunately, solar energy costs 10 to 20 times more than coal and nuclear power.",,0_0
"Economic Fundamentalsa growing, sound economy that provides opportunities for wealth creation",,0_0
"A Danish university has fired one of its professors who was critical of wind farms. Acoustics expert Henrik Mller, who is internationally recognised in his field, was ostensibly sacked because he did not generate enough revenue for the university, although some are questioning this explanation.",,0_0
"A new paper published in Biogeosciences finds groundwater and porewater are major sources"" of alkalinity to reefs which are not taken into account by computer models of ocean 'acidification'. The authors "" suggest that porewater and groundwater fluxes of TA should be taken into account in ocean acidification models in order to properly address changing carbonate chemistry within coral reef ecosystems."" Note also that studies in the laboratory of the effect of 'acidification' upon various organisms also fail to consider this moderating ""major source"" of alkalinity.""",,5_1
"I am sure 99.57% of my non-Christian readers will never believe this, but",,0_0
> >> >>adaptation. Such a document should contain a critical,,0_0
"Im exhausted so Im going to bed, I hope the wording is intelligible.",,0_0
"One should not ignore the elephant in the room. Our CO2 graph shows one elephant: the failure of CO2 concentration over the past decade to follow the high trajectory projected by the IPCC on the basis of global emissions similar to todays. As far as we can discover, no one but SPPI has pointed out this phenomenon. Our temperature graph shows another elephant: the 30-year warming trend long enough to matter is again well below what the IPCCs methods would project. If either situation changes, followers of our monthly graphs will be among the first to know. As they say at Fox News, We report: you decide.",,5_1
"Shock, Shock ... the Climate Catastrophe Lobby is Telling Fibs",,0_0
"Lies, Damned Lies, and Embarrassed Global-Warming Liberals",,0_0
"The Supreme Courtcase of Massachusetts v. EPA (April 2, 2007)has set the stage fora policy disaster. Mass v. EPAs second anniversaryrapidly approaches, and in a Power Point presentation leaked to Greenwire last week,EPA reveals how it plans to respondto the Court.But first, some background on the case and the Pandoras Box it has created.",,0_0
"Why did they overestimate ice loss from these glaciers by 50%? The impact of rock debris that covers certain glacier tongues (4) and protects them from solar radiation (and thus from melting) was not taken into account in the previous work. Moreover, their sampling was limited to longitudinal profiles along the center of a few glaciers, which geometrically led to overestimation of ice loss.",,5_1
"A few weeks ago, I wrote that opposition to the Keystone was never about the Ogallala Aquifer. Polluting the water was a simply aconvenienttalking point that might play better with the American public than the true goal, which is to shut down the development of new sources of North American oil. I got a lot of comments and email that I was making this up, but in fact its pretty clear that opposition to the pipeline pre-datedknowledgeeven of its route. Here is a environmental group's presentation from 2008 which advocates opposition to all pipelines (without any reference to their routes) out of the Canadian tar sands as a strategy to halt their development.",,0_0
"The reason why SST, CO2 and LOD correlate so well is that they are all dependent variables. The external driving force is the independent variable. It is the electromagnetic field imposed on the earth which causes motion (rotation) and electromagnetically induced heating. The driving force is nominally from the Sun.",,2_1
"Although critics may well dispute Castles and Henderson's work (the IPCC itself is reviewing it now), at the very least it vividly demonstrates the difficulty of making reliable, long-term projections about such complex matters, and the degree to which outcomes are driven by the assumptions that are used to construct complex forecasting models.",,0_0
"It is great how climate scientists can develop a cause and effect relationship, skipping directly past the cause part.",,0_0
"And, over the last decade, lavishly supported by federal tax policy and handouts guided to it by the powerful Massachusetts Congressional delegation led by Markey, Dow expanded its green"" product line. It began turning out advanced insulation products, diesel engine filters and lithium-ion batteries.""",,0_0
"In fact, at Dartmouth University, Thomas Lovejoy was recently giving a lecture and showing pictures of Amazon land that had been deforested only four to five years before. The regrowth in these areas was verdant and vigorous; the canopy had ascended to a height of nearly 25 feet. In order to study an `island' of rainforest, it must remain isolated, surrounded by cleared land. So when asked if the second growth interfered with his project, Lovejoy jokingly admitted, `Well we have a chain saw.'"" (Dartmouth Review, p.8)""",,0_0
"He says: Temperatures over time have fluctuated while CO 2 levels have remained steady. Whats more, temperature increases have historically led increases in CO 2 levels.",,2_3
"Also, for those who don?t know, we?ve heard that Dr. Mann?s legal bills are being paid by the Climate Science Legal Defense Fund, where we?ve been told there are some deep green pockets contributing, so he isn?t facing bankruptcy, at least not yet.",,0_0
"There is a renewed debate in high places over whether university endowments should divest themselves of their stock holdings in fossil fuel companies. Thus far, most universitiesnotably Harvard, Yale and Brownhave opposed the demand for divestment. Others, like Stanford, have taken steps to reduce their holdings in coal companies, but not other fossil fuels, which like natural gas, pose far less danger to the environment. The University of California system announced that it was still on the fence regarding this key issue.",,0_0
"Now one can read convoluted explanations about how rising CO2 in the atmosphere can cause land surface heating which is then transported over the ocean and causes higher SST. But the interface between ocean and air is well described and measured. Not surprisingly it is the warmer ocean water sending heat into the atmosphere, and not the other way around.",,2_1
"These are among the reasons Congress has rejected nearly 700 climate bills. The Clean Power Plan is the result of the EPA colluding regularly with radical environmentalist pressure groups and circumventing our legislative process, laws and Constitution.",,0_0
"On the other hand, according to the climate models used by the IPCC, the East Pacific sea surface temperatures SHOULD HAVE warmed roughly 0.42 to 0.45 deg C over that period, IF they were warmed by anthropogenic greenhouse gases. Obviously, they havent been warmed by greenhouse gases. Shouldve, wouldve, couldve.",,5_1
It appears that the vertical profile of ocean warming could be a key ingredient in getting a better idea of how sensitive the climate system is to our greenhouse gas emissions. The results here suggests the warming has been considerably weaker than what would be expected for a sensitive climate system.,,3_1
"Now, I suppose that this is vaguely reasonable. At least it is in the right direction, reducing the apparent warming. I say vaguely reasonable because this adjustment is supposed to take care of UHI, the Urban Heat Island effect. As most everyone has experienced driving into any city, the city is usually warmer than the surrounding countryside. UHI is the result of increasing population, with the accompanying changes around the temperature station. More buildings, more roads, more cars, more parking lots, all of these raise the temperature, forming a heat island around the city. The larger the population of the city, the greater the UHI.",,5_1
"It's not just me saying this. As the Chicago Tribune reported on May 18, in 2015 electric bills are set to be about $130 more than they are now."" It went on to say that prices have already significantly risen in the heartland. To quote this article again, ""Prices were higher in northern Ohio and the Mid-Atlantic region, at $357 per megawatt and $167 per megawatt respectively.""",,4_1
The American conservative movement was founded in explicit opposition to the progressive project. It was also founded on the premise that a return to the governing principles of the Founders' Constitution was feasible and desirable. The first principle is anti-progressive; the second is pro-conservative. The dynamics of working- and middle-class attitudes I have outlined above raise the specter that these principles in their pure forms can be politically incompatible.,,0_0
The survey by the University of Michigan and Muhlenberg College says 62 percent of those asked in December think the Earth is getting warmer. Thats up from 55 percent in the spring of that year and 58 percent in December 2010. Its the highest proportion in two years.,,0_0
"At one time, $5 per gallon gas seemed like a far-fetched idea, but that is no longer the case.",,0_0
"Unfortunately, House Speaker Nancy Pelosi (D-Calif.) and Senate Majority Leader Harry Reid (D-Nev.) wrote a letter to the anti-coal zealots recently announcing that they would direct the Capitol power plant to switch over to run entirely on natural gas. This will increase the cost of the electricity and heat used by the Congress substantially, but the only people for whom this represents an added burden are taxpayers.",,0_0
This post presented how poorly climate models simulate sea surface temperatures during the satellite era. Climate models also do not simulate land surface air temperatures properly in many parts of the globe. They do not simulate precipitation well. Climate models also do not properly simulate long-term variations in global surface temperatures. And there are numerous peer-reviewed papers and journal letters by climate scientists that present many other flaws in climate models. These flaws are collected in my ebook Climate Models Fail . See the post here for an additional overview.,,5_1
"So alarmists began talking about climate change, blaming extreme weather events on human emissions and manipulating temperature data . They say terrible things are happening at unprecedented levels, when they are not.",,5_2
My review was classified ?unsignificant? even I inquired several times. Now the,,0_0
Tenth International Conference on Climate Change a Smashing Success,,0_0
"Virtually every chapter in the Assessment perseverates on extreme weather, despite the U.N.s Intergovernmental Panel on Climate Change statement that:",,0_0
"And then we could get aggressive about things. We could put our critical infrastructure on a market basis, rather than having it run by inefficient governments. Look at California and New York, facing blackouts now years after the deficiency in energy infrastructure were laid bare by a series of energy crises from California to the eastern seaboard.",,0_0
* Using bucket method only = 0.3 F/decade,,0_0
"So if their explanation is right, the bump near \(2\TeV\) will be growing it may already be growing now: the first Run II results will be announced on EPS-HEP in Vienna, a meeting that starts tomorrow (follow the conference website )! Only about 1 inverse femtobarn of \(13\TeV\) data has been accumulated in 2015 so far much less than 20-30/fb at \(8\TeV\) in 2012. And if the authors of the paper discussed here are right, one more thing is true. The decay channel \(Z\gamma\) of the new particle will soon be detected as well and it will be a smoking gun for low-scale string theory!",,0_0
"The Clinton Administration's economic analysis, which claims that the cost of reducing emissions 31 percent by 2008-2012 will be negligible, relies on the estimated availability of emission credits from Russia. Under the Kyoto Protocol Russia must reduce emissions to 1990 levels by the target date. As a result of its economic collapse, Russia is expected to have excess emission credits to sell in 2008. A new Russian government study, however, estimates that Russia will have between 273 million to 546 million metric tons of carbon equivalent in allowances for the years 2008-2012 which is much lower than previous estimates. Moreover, Russia may decide to bank credits to be applied to emissions reduction targets beyond 2012 that may emerge from the Kyoto Protocol, which could mean higher compliance costs in the U.S. (BNA Daily Environment Report, June 12, 1998).",,0_0
"So is the atmosphere being heated from the top down or from the bottom up? The answer must be both. The Sun is heating mass, but only where there is mass. So the Greenhouse Gases must absorb the incoming infrared, and this is most easily illustrated by Water Vapour and clouds. For the full scientific argument on how this is done I would refer the reader to the paper by Hans Schreuder, Greenhouse gases in the atmosphere cool the Earth. (Affix link here). Clearly as Hans Schreuder argues the Greenhouse Gases absorb incoming radiation near-IR, which is far greater than far-IR, and therefore the Greenhouse Gases, far from causing warming, do exactly the opposite, - they have a net cooling effect, and this has been confirmed by NASA.",,2_3
"And the infection obsessed think that its all because of nurses and doctors failing to wash their hands? Give me a break. We have bugs on our skin, in our respiratory and intestinal tract and nurses and doctors are causing us to get infections when we have catheters sticking in us from many directions? We are on ventilators that invade our respiratory tracts and infections occur because of physicians and nurses who see us dont wash frequently enough?",,0_0
The company says 26 Fisker employees have been let go from the Delaware factory where renowned automotive engineer Henrik Fisker promised to one day begin producing affordable electric sedans. A Delaware newspaper also reported that subcontractors working on the car venture have been let go.,,0_0
"Thanks to the industry's investment of $188 billion, major emissions from coal-fueled power plants have been reduced by nearly 90 percent, said Sheehan. ""The industry plans to invest another $100 billion over the next decade to develop and deploy clean coal technology further reducing emissions.""",,0_0
"What you see if you do a linear regression is a cooling trend by 0.49 ??F = 0.27 ??C per decade. The cooling between 2006 and 2008 was more dramatic: from 55 ??F to 53 ??F, by a whopping two degrees Fahrenheit!",,1_4
"Using the longer term CET record, the last five years temperature averages 10.0C, and compares with 9.85C for the decade 1730-39, an even less significant increase.",,2_1
"Given their interest in grapes and elevated CO2, the team grew grapes in open-top chambers for three years (2004, 2005, 2006) with ambient (365 ppm) and elevated (500 ppm) atmospheric CO2 concentrations. Among many other findings, the team found that the elevated CO2 concentration increased net photosynthetic rate, intrinsic water use efficiency and leaf thicknessthe grapevines loved the higher levels of CO2! We know what you are thinking what about the yield? Well, in 2004, the elevated CO2 increased the yield by 50%, in 2005 by 27%, and in 2006 by 50%. Moutinho-Pereira et al. conclude The yield per vine showed a clear tendency to increase in elevated in the 3 growing seasons (P < 0.1) and this increase was mainly due to an increase in the average cluster weight. Well drink to that great news!",,3_3
"This last sentence appears to me to be a complete fabrication (and is repeated in his Second Reply). Ive searched the NAS Panel report (Cubasch) and found no reference that remotely supports this claim. If anything, the NAS quote highlighted at the beginning endorsed the view exactly opposite to what Mann espouses here.",,0_0
"The draft report, which strings together proposals from various working groups, quickly raised alarm among climate change skeptics.",,0_0
"The paper's findings were, however, inconclusive, as the predicted range of heat waves for 2080-2099 overlapped with the modeled range for the current climate. In other words, the paper found that the number of heat waves might decrease in 80 years' time. Moreover, the models also relied on the discredited SRES scenarios referred to above.",,0_0
"For thirty years, asthma rates in the United States have increased, while pollution has declined. From 1980 to 2009, ambient American air concentrations of the major pollutants sulfur dioxide, nitrogen dioxide, and ozone decreased 78 percent, 48 percent, and 30 percent, respectively. Yet the prevalence of asthma increased 75% from 1980-1994, and asthma rates in children under the age of five have increased more than 160% from 1980-1994. Moreover, the number of people with asthma continues to grow. One in 12 people (about 25 million) had asthma in 2009, compared with 1 in 14 (about 20 million) in 2001. The truth of the matter is that asthma is poorly understood. The ailment appears to have a number of triggers. Clearly, pollution"" isn't the driving variable. Otherwise, asthma rates would have declined in lockstep with decreases in airborne sulfur dioxide, nitrogen dioxide, and ozone.""",,0_0
Here's a summary from the report of the relevant GATT and WTO rules:,,0_0
that case if we supplied the information in this case. So I would suggest that,,0_0
It hasn't been a good week for America's reputation as a leader in space.,,0_0
"Energy Bill Requires Scientific Fact, Not Courage",,0_0
"The current demonization of Russia in some American quarters is thus incomprehensible, unless one keeps in mind the particular conceit of democracies at war that Kennan, following Tocqueville, pointed out long ago: There is nothing in nature more egocentrical than the embattled democracy. It soon becomes the victim of its own propaganda. It then tends to attach to its own cause an absolute value which distorts its own vision of everything else. . . . People who have got themselves into this frame of mind have little understanding for the issues of any contest other than the one in which they are involved.""17""",,0_0
The American Thinker reports on the subpoena an attorney general sent CEI in an effort to silence the debate on climate change.,,0_0
The conclusions of Velarde et al. (2015) are (my boldface):,,0_0
"On behalf of the Competitive Enterprise Institute (CEI), a non-profit public policy organization headquartered in Washington, D.C., we are pleased to submit this comment on the Air Resource Board's (ARB) Final Staff Report on AB 1493, a law requiring ARB to adopt regulations achieving maximum feasible and cost-effective"" reductions of greenhouse gas emissions from motor vehicles.""",,0_0
"Now the farm lobby is hitting back. House Agriculture Committee Chairman Colin Peterson exploded in a hearing in late May, declaring the EPA is going to kill"" the ethanol industry.""",,0_0
"In 1929, when spectral analysis revealed a red shift in distant galaxies, astronomer Edwin Hubble speculated that this might be due to acceleration away from Earth and a possible expanding universe. Before he could reflect on other possible explanations, a radio interview stumbled onto the phrase Big Bang and a run-away train left the station. Dr Hubble was uncomfortable with both the concept and the catchy nick-name, but he had a conflict of interest on this issue.",,0_0
"Twitter / billmckibben: Quite a large, actually a truly",,0_0
"Myron Ebell, Director of Energy and Global Warming Policy mebell@cei.org",,0_0
"(At the same time, as another paper makes clear, some"" U.N. peacekeepers come from countries ""where the armed forces and police are seriously implicated in human rights violations,"" including sexual crimes. While such actions ""cannot be tolerated,"" the paper makes clear the U.N. has no clear answers on how to police its own behavior.)""",,0_0
"public education on the risk of global warming and implementation of sound solutions, conservation of natural resources, protection of health as affected by the environment, meaningful implementation and enforcement of the nations environmental laws, and public participation in national environmental policy debates.",,0_0
"Environment, education, and health all benefit from wealth creation. Perhaps the real mystery of capitalism is that neither the United Nations nor the pope recognize the benefits it can bring to four billion of the world's poor. Free enterprise and human welfare boom where governments allow new markets with access to capital and credit. That is all it takes to meet the UN's development goals.",,0_0
"16 Marshall Goldman, The Piratisation of Russia: Russian Reform Goes Awry, 2003.",,0_0
"Jim Hard, former president of SEIU Local 1000 and the union's current vice president for organizing and representation, sent an e-mail to members on Tuesday that passionately argues for ratifying the local's tentative agreement with Gov. Arnold Schwarzenegger.",,0_0
"More than 20 years ago, climate scientists began to sound the alarm over the possibility that global temperatures were rising due to human activities, such as deforestation and the burning of fossil fuels. In 1988, the World Meteorological Organization and the United Nations Environment Program created the Intergovernmental Panel on Climate Change (IPCC) in order to study and better understand this potential threat. The IPCC's mission was to provide a comprehensive, objective, scientific, technical and socio-economic assessment of human-caused climate change, its potential impacts and options for adaptation and mitigation.""",,0_0
"This is a false dichotomy, created by using my real null hypothesis NH1, and Dr. Meier??s straw man null hypothesis NH2. Yes, both CO2 and temperatures rose over the 20th century ?? but correlation is not causation, and CO2 does not correlate any better with temperature than a straight line correlates with temperature. Next, Dr. Meier seems to think that NH1 and NH2 are somehow related, so that one or the other must be false. But both could easily be true. It could be true that the climate variations are natural (NH1), and also true that the historical forcings still apply (NH2). So his ???one true / one false?? duality is not valid.",,2_3
"While the paper still seems to accept the robustness of the global climate model predictions, it does recognize that there are other approaches to accept climate risk.",,0_0
dairy products from the growing middle classes of countries such as,,0_0
"We continually hear such assertions as 2014 was the planet's warmest year on record fourteen of the fifteen hottest years on record have all fallen in the first 15 years of this century."" Perhaps surprisingly, such factoids are far less informative than many seem to assume. The recent year-to-year differences are almost never statistically significant. More important, the ""hottest year"" rhetoric is based on the surface temperature record, a collection of data that is deeply problematic, with heat-island effects difficult to expunge from the data, poor placement and shifts in the measurement stations, etc. An example: For over a century, ""China"" was 137 monitoring stations in four cities, and as those cities grew, ""China"" warmed. Surprise!""",,5_1
"In America, it is harder to balance the electricity wind provides to the grid. Hydropower only supplies 6 percent of the electricity in the United States. In some markets, such as the Pacific Northwest, hydroelectric power is plentiful. But the fickle nature of electricity from wind means that even in the Pacific Northwest it is difficult to balance the electrical load and the Bonneville Power Administration is increasing rates for wind operators by 90 percent (down from a proposed 300 percent increase).",,4_4
"These results are extraordinarily significant because they show that the global net effect of climatic warming on the productivity of terrestrial vegetation need not be positive as was documented for the 1980s and 1990s, said Diane Wickland, of NASA Headquarters and manager of NASAs Terrestrial Ecology research program.",,0_0
"Guest Post by Bob Tisdale, WUWT, Aug 10, 2015",,0_0
"Dr Post said in January there is no evidence linking drought to climate change in eastern Australia, including the Murray-Darling Basin.",,1_7
"The network meteorologists barely had time to come up for air while forecasting the latest snowstorm non-disaster. Politicians, fearing what might happen to their approval numbers if a blizzard hit, went on TV to announce they were taking proactive measures. New York City Mayor Bill de Blasio shut down tunnels, bridges, even the subway to prepare for the worst. Governors Andrew Cuomo and Chris Christie announced road closings in New York and New Jersey.",,0_0
"Now the trend of our satellite data -- this is just a different plot of our satellite data with some other data sets. I neglect to mention that our satellite measurements are for a very deep layer. It's from about the surface to an altitude of about six kilometers. So we call them troposphere temperatures. For that 18-year period, our satellite temperature trend is a cooling of four-tenths of a degree per decade. No doubt that wouldn't have been a negative trend if it weren't for the Pinotuba eruption. And the IPCC, for the most part, doesn't include -- was there a comment?",,0_0
"While timing has some effect on the variability, in my opinion, it is a secondary issue, and does not explain the actual variability.",,0_0
"Sure, there are corners of the Earth that have gotten colder, and some that haven't changed much. There are also some places that have warmed much more than the global average. Overall, though, all lines of evidence point in the same direction: warming.",,0_0
"Floridians, don't let the current lack of hurricane activity lull you into a false sense of security. As a low-lying peninsula jutting out into the Caribbean Sea, Florida attracts hurricanes just as surely as a magnet attracts iron filings.",,0_0
"Model = mle2(method.lik, start = list(b= fm$coef),data=list(y=x,t=Year));",,0_0
"For the record, I did the sum in front of him. The atmospheric concentration of CO2 today is about 388 parts per million by volume. However, we are adding just 2 ppmv a year to the air. So the warming we cause each year, even if one believes the UNs wild exaggerations of CO2s warming effect, is just 4.7 times the natural logarithm of the proportionate increase in CO2 concentration from 388 to 390 ppmv.",,2_3
"These costs hogtie innovation, job creation and economic growth. They make millions unemployed.",,0_0
