0,subjectivity,1
"The social engineer views the members of society as mere pawns on a great chess board of society, to be moved about with little thought or consideration that each of those pawns is a living, thinking, valuing and planning individual, who would much prefer to make his own decisions concerning how he will live and act.",,0_0
"Finally, we looked at a recent article from the scientific journal entitled Coral Reefs written by ten scientists from French Polynesia, France, Florida, and California. Apparently, doing work on the reefs of Moorea (an island in French Polynesia) attracts a crowd? Adjeroud et al. studied the Tiahura Outer Reef Sector (TORS) in Moorea from 1991-2006 (sign us up for this duty) and they noted that Coral assemblages in Moorea, French Polynesia, have been impacted by multiple disturbances (one cyclone and four bleaching events between 1991 and 2006). Their conclusions include the statement In addition, our results reveal that corals can recover rapidly following a dramatic decline. Such decadal-scale recovery of coral cover has been documented at some locations, but our results are novel in demonstrating rapid recovery against a backdrop of ongoing, high frequency, and large-scale disturbances.",,3_2
"36 James L. Johnston, Emissions Trading for Global Warming,"" Regulation, Vol. 21, No. 4 (1998), pp. 19-23).""",,0_0
"Gore's friends in Congress, namely Senate Majority Leader Harry Reid, D-NV, then tried to bail out Gore's lack of planning with a thoroughly impractical alternative: putting the concert on the Capitol building's West Lawn. With rare exceptions, the only large public gatherings there are the National Symphony Orchestra concerts on the 4th of July and Memorial Day. Much attention was paid to Sen. Jim Inhofe, R-OK, who regularly challenges Gore's views on humans role in global warming and the effects of climate change, calling the concert a partisan political event"" that shouldn't be held on Capitol grounds. Gore shot back, with his oft-repeated claim that climate change is a ""moral issue.""",,0_0
"IPCC Second Report (1995), Summary for Policy Makers, p.23. Sea levels will rise by 95cm by the year 2100 (105 years-times). This is 9.0mm per year. Error to date is 532%",,0_0
"Whatever may or may not be happening with the Atlantic Meridional Overturning Current (AMOC), one thing that you can take to the bank (or insane asylum, as appropriate): contaminated Finnish lake sediments, strip bark bristlecone pines and the hundreds of nondescript Mann 2008-9 tree ring series do not contain any useful information on the past history of the AMOC.",,5_1
"Will that make any difference legislatively? Probably not.In the House, Republicans opposed to cap-and-trade, EPA regulation of greenhouse gases (GHGs), and carbon taxes are still in charge.",,0_0
"Instead of real energy for real jobs and revenues, President Obama wants to redouble spending on green energy extracting billions of dollars from still productive sectors of our economy, and transferring the money to crony corporatists and campaign contributors, whose operations are exempted from endangered species and other laws that are imposed routinely and punitively on oil, mining and other companies.",,4_1
"With winds like that, expect to see complete devastation as it makes landfall. That of course will be hyped into an AGW caused storm, just like Katrina. Al Gore and Bill McKibben are already testing lies language on Twitter. Bear in mind that we have a very short historical record of Typhoon strength, and any claims that this is the strongest storm ever need to be qualified with that fact. Nobody has any credible record of typhoon strength back more than a few decades.",,1_7
"With an earlier start date, says the study, ""the economy experiences a loss in gross domestic product beginning in 2000 as higher prices increase the prices of goods and services throughout the economy; however, the early start date smooths the transition of the economy to a longer run target."" The study finds that the ""projected cumulative impacts"" on actual GDP between the years 2000 and 2020 is over $2.6 trillion if reductions begin in 2005 and just under $2.5 trillion under an early start scenario.""",,0_0
"In a study of cyclic behaviour of the Sun, Russian scientists now predict 100 years of cooling.",,1_2
No less serious is the failure of politicians to tell us the truth about the promises that they have made that cannot be honored. Careful studies put the cost of government promises for pensions and future healthcare benefits at more than $100 trillion. There is no way that anything close to that amount will be available.,,0_0
Does anyone else find it disturbing to see legislators and environmentalists working hand-in-hand like this?,,0_0
"What I can say from the standpoint of applying the scientific method to a robust response-feature of models, is that the average model result is inconsistent with the observed rate of change of tropical tropospheric temperature - inconsistent both in absolute magnitude and in vertical structure (Douglass and Christy 2013.) This indicates our ignorance of the climate system is still enormous and, as suggested by Stevens and Bony, this performance by the models indicates we need to go back to the basics. From this statement there is only a short distance to the next - the use of climate models in policy decisions is, in my view, not to be recommended at this time.",,5_1
"And I wanted the kids to experience bird flu panic first-hand. We don't worry much about bird flu in New HampshireIve got a bird dog, I've got a gunbut down here in Washington the kids can watch all the media and politicians get frantic about bird flu. Bird flu could mutate into human flu at any minute. If that happens, bird flu will kill What's NPR's estimate?""",,0_0
"The new hottest ever record set in the UK was on August 1o, 2003.",,0_0
"As you can see, that 56 F high is closer to the normal low of 51 F than to the normal high of 68 F. Were looking at 10 15 F below normal, depending on location. And a good 31 F below the record. Record heat we dont have But I notice that were trending toward that record low of 45 F set during the last cold phase of the PDO Our low is set to be all of 4 F above that, and the PDO shift is young",,1_3
"The closest USHCN station to Washington is at Lincoln, Virginia. Since the mid-1990s, the thermometers say that Lincoln has cooled about three degrees (blue below) while USHCN carefully adjusts the temperatures in the opposite direction. Note that the adjusted (red) trend is up by two degrees since the mid-1990s.",,5_1
"AR5 gives a likely (1783% probability) range for TCR of 1.02.5C, pretty much in line with the 595% CMIP5 model TCR range (from fitting a Normal distribution) but with a downgraded certainty level. How does that compare with the observational evidence in AR5? Figure 10.20a thereof, reproduced as Figure 2 here, shows various observationally based TCR estimates.",,0_0
How exactly wouldcap-and-traders pull it off?Samuelsohn summarizes thestrategy as explained byan unnamed spokesman for a major advocacy group:,,0_0
"This year, the recent 12 Month period temperature is -12,6 F cooler than for example 1931 . And if we compare with 1990 it is ??? 13,8 F cooler .",,1_3
"In other words, researchers have yet to find evidence of more-extreme weather patterns over the period, contrary to what the models predict.",,1_7
"I?m also very happy that Nigel Lawson ? as one of the very few ? criticizes the new indulgences, otherwise known as emissions permits. Most people like the fact that trading emissions permits sounds market-friendly and that it?s not just an administrative restriction or command, but they?re mistaken. Nigel Lawson correctly says this ?trading? has nothing to do with the market. ?It is essentially a government-controlled administrative rationing system, in which the rations can subsequently be traded? (p. 74). Communism again. Indeed it is a market for the owners of rations and for the various middlemen; for them it presents ?a lucrative and ? hopefully ? growing business opportunity.? It?s, of course, a certain form of taxation, but because governments don?t like to raise taxes, they disguise the introduction of these new taxes by replacing them with this, seemingly market-like, method.",,0_0
The Yale/George Mason University polls commit all these mistakes.,,0_0
"Recognizing its early mistakes, the English-speaking world is abandoning its infatuation with climate change theory",,0_0
Proxy sample temperature differences (mostly land surface)= approx. zero,,0_0
"If I were Chicken Little what I'd try to do was build my support base in places that are most prone to natural disasters, especially places where the populace is completely incapable of taking care of itself. The location of Hollywood on a major earthquake fault is this kind of planning at its best. Another possibility would be to move Howard Dean, Al Sharpton, Al Franken, Michael Moore, and Hillary Clinton into house trailers in Kansas during tornado season.",,0_0
"OK, so is CO2 the limiting nutrient? Id assert that it often was. Yes, for some lands and crops adding Nitrogen or Phosphorus increases growth (so they are the limiting nutrients). And farmers have gone out of their way to assure that their lands are not rate limited on those common fertilizer components. But Greenhouse operators regularly add CO2 to the space to increase production. That strongly implies that CO2 is a rate limiting nutrient in many / most cases of farm lands as well. The CO2 bump in growth tends to work up to about 1000 to 2000 ppm of CO2.",,3_3
"Geoengineering includes reforestation, biomass burial, ocean fertilization to stimulate the growth of plankton, and carbon sequestration. A low-cost, high-return form of geoengineering is solar radiation management, which diminishes the warmth caused by the sun's rays.",,0_0
CCD Editor's Note: It's shameful how Gore utilizes hate speech and misinformation to further his own agenda. Note all the inconsistencies in his speech. From Tech Times :,,5_2
One recent survey suggested that 53 per cent of executives had not even heard of the CRC and did not know whether their firm was affected.,,0_0
"Our interest is, or should be, a free, democratic and prosperous society. That is the reason why we have to stand up against all attempts to undermine it. We should be prepared to adapt to all kinds of future climate changes (including cooling) but we should never accept losing our freedom.",,0_0
"ACESA will consume more resources to achieve its projected GHG reductions than would be required through its cap-and-trade system alone. Several of the bill's provisions apply to activities that are also directly or indirectly subject to the proposed GHG cap. At a minimum, these include the renewable electricity standard, the coal-fired power plant performance standard, and the energy efficiency resource standard.",,0_0
giving students more time to make up incomplete assignments while,,0_0
"By Paul and Anne Ehrlich, Project Syndicate, Aug 12, 2015",,0_0
The Elsner paper relies on far too short a period to draw any meaningful conclusions.,,0_0
"In the Yaris test, the institute said the mini car sustained damage to the door and front passenger area. The driver dummy showed signs of head injuries, a deep gash on the right knee and extensive forces to the neck and right leg.",,0_0
"Even when the source is in fact plainly stated on my slides, Abraham is prone to say I have not provided the source. I had shown a graph, which I had said was compiled by satellite, of temperatures at the summit of Mount Kilimanjaro, where there has been no warming for 30 years.",,0_0
"Rachel Marsden, Human Events , 24 July 2011",,0_0
"Next, consider CO2 levels. With huge, green subsidies showing up on our electricity bills, you would be excused for believing that we have managed to cut CO2 substantially. You would be wrong. Global CO2 has risen relentlessly since 1950. In 1997 the Kyoto protocol put legally binding limits on rich-country emissions. But Kyoto and all our fine policies have had no real impact. The only indication of a CO2 reduction was in 2009 when the global recession put us on track to fulfil Kyoto. Had the recession continued, we might have been able to achieve Kyoto.",,4_2
"The three researchers conclude that at the Russian sites studied, the impact of twentieth century warming has not yet compensated fully for the mortality and range constriction caused by the cold temperatures of the Little Ice Age,"" and they note that ""these results are similar to observations in some other northern treeline regions such as uplands in eastern Quebec and interior Labrador where Picea mariana (P. Mill.) B.S.P. and Picea glauca (Moench) Voss trees remain below their pre-Little Ice Age limits despite recent warming (Gamache and Payette,2005; Payette, 2007),"" which warming has likely not yet equaled that of the MWP in either magnitude or duration or possibly even both. References""",,2_1
"Even after these tweaks, the backcasts were still coming out too high. So, to make the forecasts work, they asked themselves, what would global temperatures have to have done without CO2 to make our models work? The answer is that if the world naturally were to have cooled in the latter half of the 20th century, then that cooling could offset over-prediction of temperatures in the models and produce the historic result. So that is what they did. Instead of starting with natural forcings we understand, and then trying to explain the rest (one, but only one, bit of which would be CO2), modelers start with the assumption that CO2 is driving temperatures at high sensitivities, and natural forcings are whatever they need to be to make the backcasts match history.",,5_1
"Matt Melchiorre: A US-EU trade deal, if done correctly, could raise transatlantic trade by $200bn. I hope you can get it done, Mr. President. But as I've explained, there are a few snags: http://www.openmarket.org/2012/12/28/europe-2013-a-primer/",,0_0
The NZ Climate Science Coalition responded with a series of graphs that showed how the temperature record of stations in Wellington looks:,,0_0
"Look for the satellite data to be adjusted to bring it into compliance with the fully fraudulent surface temperatures. The Guardian is now workingtodiscredit UAH, so it seems likely that RSS will soon be making big changes to match the needs of the climate mafia. Bookmark this post.",,5_2
"The roller coaster ride actually looked for a day like it might cross the 2009 line, but soon turned down again, ending this week at 5,142,813. Heres the recent JAXA data",,0_0
"9) Are Humans Responsible for the CO2 Rise? While there are short-term (year-to-year) fluctuations in the atmospheric CO2 concentration due to natural causes, especially El Nino and La Nina, I currently believe that most of the long-term increase is probably due to our use of fossil fuels. But from what I can tell, the supposed ?proof? of humans being the source of increasing CO2 ? a change in the atmospheric concentration of the carbon isotope C13 ? would also be consistent with a natural, biological source. The current atmospheric CO2 level is about 390 parts per million by volume, up from a pre-industrial level estimated to be around 270 ppm?maybe less. CO2 levels can be much higher in cities, and in buildings with people in them.",,0_0
This result indicates why one can not use tree rings for any periods warmer than the calibration perioda situation which is difficult to know a priori . The same issue could affect certain other types of temperature proxies (besides tree rings) as well.,,5_1
"Teira et al .'s final words on the implications of their findings are that the responses of both marine bacterial families would tend to increase the pH of seawater, acting as a negative feedback between elevated atmospheric CO 2 concentrations and ocean acidification."" And, of course, they also reveal the identities of two more sets of marine organisms that are in no way threatened by the seawater pH changes induced by the historical and still-ongoing rise in the atmosphere's CO 2 concentration.""",,3_2
GCM Predictions of North India Winter Precipitation for Its Crops,,0_0
None of the models used by IPCC are initialized to the observed state and none of the climate states in the models correspond even remotely to the current observed climate.,,5_1
"If CO2 in the atmosphere tends to provide a heating effect, do feedback effects (e.g. water vapor) tend to amplify (positive feedback) or damp (negative feedback) the resulting temperature change",,0_0
"The three Israeli researchers write that to the best of our knowledge, this is the first study of the reproductive responses of CAM plants to CO 2 enrichment,"" and they state that their experiments demonstrate ""the vast potential of possible increases in the yields of CAM crops under CO 2 enrichment."" Reference""",,3_3
"First, he established his credibility with national greatness"" Americans by restating his past commitment to using military force where core interests demand it, unilaterally if necessary. The speech did little to expound upon what the President would have us believe are core interests, and I get the feeling he prefers it that way: fungible, temporal, situation dependent. In essence, a core interest worth fighting for creates a ""red line,"" and while he has drawn such lines, he did not, in the event, follow up on their enforcement. Fool him once""",,0_0
"A new US Senate report on the EPA: Fraud, Deceit and Secret Science",,0_0
"(Revised Feb. 10, 2010. My conclusion was rushed, because I wanted to leave the office before the snowstorm suspended bus service from D.C.-area metro stops. Revisions below are in italics.)",,0_0
Solar particles interact with Earth's magnetosphere. (Source: NASA),,0_0
The full text of this book is available in Adobe Acrobat PDF format.,,0_0
"With their agricultural lands inundated for months, many households in the area also use a floating bed of compacted water hyacinths to grow vegetables, locally known as baira. These floating gardens fall and rise with the water level and can allow households to grow vegetables for consumption when the flood waters are high. Researchers from BCAS have devised ways to improve the design of such bairas to make them lighter and stay afloat for longer periods of time.",,0_0
"The bottom line is that we still need coal, and all those who dream of doing away with it will not be able to escape the reality that coal will continue to provide much of our electricity for the foreseeable future. So we need to be implementing policies that improve air quality without destroying coal and millions of good American jobs, and imposing skyrocketing electricity costs on every American.",,4_5
"MXD has a non-temperature signal in it, and also all pre-1881 or pre-1871 data",,0_0
My point is that there are many sudden rainfall change events in Australian climate history and from larger regions than SW WA and little attention is put into explaining these.,,0_0
"THE ROLE OF ideas and ideals in bringing about the Russian revolution comes into even sharper relief when we look at what was happening outside the Kremlin. A leading Soviet journalist and later a passionate herald of glasnost, Aleksandr Bovin, wrote in 1988 that the ideals of perestroika had ripened"" amid people's increasing ""irritation"" at corruption, brazen thievery, lies, and the obstacles in the way of honest work. Anticipations of ""substantive changes were in the air,"" another witness recalled, and they forged an appreciable constituency for radical reforms. Indeed, the expectations that greeted the coming to power of Gorbachev were so strong, and growing, that they shaped his actual policy. Suddenly, ideas themselves became a material, structural factor in the unfolding revolution.""",,0_0
"The doom and gloom started right away. Another introductory speech, this one by host-country President Felipe Calderon, painted an approaching dire apocalypse. ?If we don?t act to prevent climate change, the cost will be much higher to reverse its effects,? claimed ?His Excellency? Calderon (the UN really refers to distinguished delegates like that). ?Approximately five to 10 percent of world GDP would have to be dedicated to alleviate the devastating changes.? Even worse: ?The disasters caused by climate change are threatening the survival of human beings,? Calderon opined. He cited a hurricane, a fire, and a drought ? phenomena that have plagued mankind for thousands of years prior to the invention of SUVs ? as evidence of his claims and the need for massive wealth redistribution and a global carbon regime. It?s for ?the children,? of course, he concluded.",,0_0
Minnesota Legislators Invite Heartland Staff to Lead Climate Change Seminar,,0_0
"Now with the tobacco settlement, there was an actual basis for that case. The tobacco industry had concealed things, it knew about the health effects of smoking tobacco for a long time, and it had lied under oath, Mr. Ebell said. ""This is entirely different, but you can see we're going down the same road here.""",,0_0
"The only more prolific snow-producers this deep into March occurred March 28-29, 1942 (11.5 inches), and March 27-28, 1891 (12 inches).",,1_3
"A similar heavy precipitation event happened in the same area in late September of this year, but it was about 15 degrees warmer, which resulted in heavy rainfall but no blizzard, said Dennis Todey, a climatologist at SDSU.",,0_0
"There is general agreement that other air quality programs, in particular the National Ambient Air Quality Standards Program and the Title IV Acid Rain Program, have had far greater impacts on emissions. As EPA says:",,0_0
KENNETH P. GREEN AND STEVEN F. HAYWARD,,0_0
Obama's EPA Finalizes Latest Job-Killing Policies For 26 States Will Cost Taxpayers $1.6 Billion a Year & Thousands of Jobs:,,4_1
"In fact, he has also said some nice words about Barack Obama. Despite Klaus's extremely meagre expectations and despite their diametrically opposite ideologies, Klaus was always immensely pleased and surprised by conversations with Obama.",,0_0
(the following is a version of a letter recently sent by Walter Starck to PNAS; republished with the authors consent),,0_0
"Examples of documented questionable climate record adjusting by the climate agency officials are not hard to find: Melbourne , U.S. western areas , 1997 global versus 2014 , winter 2014 , U.S corn belt , Texas winter temps , Paraguay , Africa , Iceland , GISS land temps , northern hemisphere pre-1940 , Alice Springs (Australia) , Bolivia , U.S. temperature trends , Arctic adjustments , Antarctica , New Zealand , Australia , Germany , and many others .",,5_1
"Contrary to the lies of climate experts, US drought is near historically low levels. The animation below flashes between December 2014 and December 1963",,1_7
"It's not a strong field. Vice President Joe Biden is 72 and has low poll ratings. Elizabeth Warren inspires the Democratic Left, but says she's not running perhaps for fear of exposure of her dubious claim, when seeking prestigious law school jobs, of Cherokee ancestry.",,0_0
"Considering the long years of media-driven drivel about global warming, the hoax should have been over by now, given the exposure in 2009 of thousands of emails between the UN Intergovernmental Panel on Climate Change (IPCC)conspirators and growing body of evidence that everything they asserted was a great steaming pile of horse manure.",,5_2
"This goes to show that temperatures are more closely related to ENO than temperatures are related to CO2, let alone ENO is related to CO2. Hence the Hadley Centres making of some fairly safe bets, but changing them, not as new scientific evidence emerges, but according to what they expect theENO to do in the near future, or is already doing. Claims made by sceptics that the effects",,2_1
"SciAm: CIA trying to keep global warming top-secret How would you re-energize a dying pseudoscientific fad that almost no one wants to consider seriously anymore? (Lubo Motl, The Reference Frame)",,5_1
"This statement is a further example of the narrow and closed viewpoint illustrated in the released CRU e-mails. I agree with Michael that we have detected human climate forcing effects. To label me as a skeptic, however, is completely wrong (as Andy knows; e.g. see and see )",,5_2
"The direct warming effect of doubling the CO2 in the air is generally agreed to be little more than 1 C. However climate models produce exaggerated warming forecasts by assuming that strongly positive or amplifying temperature feedbacks, such as the increased capacity of warmer air to carry water vapour, a greenhouse gas. They assume that these positive feedbacks will turn 1 C of direct warming into 3 C of imagined catastrophe.",,5_1
"Ocean currents have taken the heat down to the deep sea , insists Sebastian Mernild of the Glaciology and Climate Change Laboratory Center for Scientific Studies in Chile.",,0_0
"Senator Brown said coal companies, as major climate change contributors , should pay a 40 per cent resources super profits tax to pay for the clean-up.",,0_0
"Santa Claus is just back from the North Pole, and reports that Nobel Laureate Albert Arnold Gore wasincorrectabout hisice-free Arctic in December 2014 prediction. In fact, Arctic sea ice extent is at a 10 year high for the date.",,1_1
"CEI Weekly is a compilation of articles and blog posts from CEI's fellows and associates sent out via e-mail every Friday. Also included in the weekly newsletter is a brief description of CEI's weekly podcast and a feature on a major CEI breakthrough made during the week. To sign up for CEI Weekly, go to http://cei.org/newsletters.",,0_0
"Clearly, erosion is a problem here, yet the authors of the paper fail to give it any credence. Of course the fossil record will show sea level rise!",,1_6
"Not only has the Antarctic sea ice been increasing in recent years, but scientists have likewise witnessed a similar growth of the continental land ice, particularly in the eastern half of Antarctica.",,1_1
"This images indicates Yellowstone earthquake from the past week. One of the most intense siesmic swarms"" in the national park's history has been shaking the north end of Yellowstone Lake. Since Dec. 26, 900 quakes, 111 measuring magnitude 2.0 to 3.9, have been recorded. Image by the U.S. Geological Survey.""",,0_0
"Haus Carstanjen, Martin-Luther-King-Strasse, 8",,0_0
"4. If empirical evidence indicates that the rate of sea level rise is decreasing, how does the IPCC claim that there definitively is a strong correlation between sea level rise and CO2 concentrations in the atmosphere? Doesnt the science tend to indicate that there is a lack of correlation?",,2_3
"The Day After Tomorrow is being released by Twentieth Century Fox, a division of the News Corporation -- yes, that News Corporation, headed by Rupert Murdoch, the conservative Australian-American media magnate who serves as poster boy for scolds who warn about the dangers of the Federal Communications Commission liberalizing media ownership rules.",,0_0
"...the problem causing these breakdowns is so simple. In cold weather, the pipe that takes waste water from the back of the condensing boiler-which isnt there in a normal boiler-freezes solid, shutting down the system and in many cases causing permanent damage. But this problem is just one of many that have plagued this boiler design since they became popular in the Nineties. Many plumbers consider them to be little more than a multi-billion-pound con-trick.",,0_0
"Tamsin Edwards points us to the talk she wants to give at Google's prestigious SciFoo conference . It's called  Tea with the Enemy "".""",,0_0
"The President then made it worse by raising climate change as his primary issue in a public speech to students in Brisbane and demanding that Australia follow his lead in agreeing to a cap on emissions. By blindsiding Australian Prime Minister Tony Abbott who wanted to focus on economic and security matters during Canberra's big moment on the world stage, President Obama insulted and disrespected his host and most loyal ally in the region.",,0_0
"Recently we have all learned of the emails that emerged from the University of East Anglia, a scandal that has come to be known as Climategate. To me, it seems abundantly clear that the proponents of global warming have been cooking the science to produce the results they wanted. They've supressed data, colluded, stifled debate, threatened scientific journals that published opposing viewpoints and placed climate propaganda ahead of climate science. We're talking about such names as James Hansen, Kevin Trenbirth, Ben Santer, Phil Jones, Michael Mann, Tom Karl, Gavin Schmidt, Keith Briffa among others. These are not a small, isolated band of insignificant scientists, as our friends at the BBC, Washington Post, Guardian and other media sources would like to assert. These are literally the founding fathers of global warming.",,5_2
"Watch Now: Flashback: Climate Depot's Morano on Fox News Mocking Climate Astrology': ""This is now akin to the predictions of Nostradamus or the Mayan calendar' Morano: ""There is no way anyone can falsify the global warming theory now because any weather event that happens ""proves' their case Man-made global warming has ceased to be a science, it is now the level of your daily horoscope' Gore did not warn us of extreme blizzards and record cold winters coming'""",,0_0
"The degree of consensus also depends on the way the questions are phrased. For example, we can get 100% consensus if the question is Do you believe in climate change? We can get a near-100% consensus if the question is Do you believe that humans have some effect on the climate? This latter question also would include also local effects, like urbanization, clearing of forests, agriculture, etc.",,0_0
"I was reminded of this in coming across a little sidelight to Mann vs. Steyn, the defamation lawsuit filed by scientist-turned-activist Michael Mann in an attempt to suppress the speech of global warming skeptics, starting with conservative writer Mark Steyn.",,0_0
"Elizabeth (Beth) Whelan, the late founder and president of The American Council on Science and Health (ACSH), was a shining light of sound science, full of passion and courage in the face of fanaticism and scorn, determined to tell the truth against all odds.",,0_0
"It's no small amount of cash either it can add up to between 900 and 1,450 a year. But go with Isis and you won't get it Isis will. And that isn't particularly financially efficient for you.",,0_0
"Also, it's patently false that breathing the ambient air in the United States is like smoking a pack of cigarettes a day, as MoveOn.org implies in the advertisement. According to one peer-reviewed scientific study published by the American Heart Association (Pope et al. ), The estimated daily dose of PM2.5 from typical long-term exposure to SHS (second-hand smoke or ETS) or ambient air pollution is extremely small compared with the estimated dose from active cigarette smoking."" Consequently, ""The estimated relative risks from active cigarette smoking, even at relatively light smoking levels, are substantially larger than the relative risks from ambient air pollution or SHS."" As my Competitive Enterprise Institute colleague Marlo Lewis has stated, ""MoveOn is blowing smokenowhere in the United States is breathing the equivalent of a pack a day or even one cigarette a day.""",,0_0
"People will see their choices limited to the few options presented them. The terms property rights"" and ""individual liberty"" were nowhere to be heard at Habitat III. Instead, participants were told that ""decarbonization"" is imperative if the planet is to be saved. And if that means packing people into compact housing like so many sardines in a tin can, so be it.""",,4_1
"In a very comprehensive study of the western Arctic Kaufman and coauthors from the US, UK, Canada, Norway, Iceland, and Russia (2004), studied proxies from over 140 sites in the western hemisphere part of the arctic. Their abstract notes Paleoclimateinferences based on a wide variety of proxy indicators provide clear evidence for warmer-than-present conditions at 120 of these sites. At the 16 terrestrialsites where quantitative estimates have been obtained, local HTM temperatures (primarily summer estimates) were on average 1.6 0.8 C higher than present",,2_1
"Likewise, regardless of whether temperatures rise in the future, this will not increase air pollution. For particulate matter, higher temperatures are associated with lower pollution levels. For ozone, most ozone-forming pollutants will be eliminated over the next 20 years, making future climate virtually irrelevant for ozone levels. Observations of the recent past should also put to rest any concerns about future air pollution levels in a changing climate. Despite rising urban temperatures over the last few decades, air pollution of all kinds has drastically declined.",,0_0
"10. Obama can't afford to hand a major campaign issue to his Republican opponent. Earlier this month, Obama backed down on a proposed rules that would have dramatically tightened standards on ground-level ozone. He will approve the Keystone pipeline. Doing otherwise will hurt his chances of staying in the White House for another four years. And while he knows that some environmentalists won't be happy, he also knows that few, if any, of them will abandon him for a candidate like Rick Perry.",,0_0
The papers conclusions state that the EF Scale is not adequate for analyzing tornado intensity. I am not sure if the tornado experts at NOAA would agree.,,0_0
"The warming we have had the last 100 years is so small that, if we didnt have meteorologists and climatologists to measure it, we wouldnt have noticed it at all.",,1_4
31 This example was provided by the American Petroleum Institute.,,0_0
"Here we explain that the root cause of the 2000-2015 western Pacific Ocean warming is increased heat flow from deep ocean volcanoes, hydrothermal vents, and heat emitting fault zonesnot man-made atmospheric global warming. Data supporting this contention are diverse, reliable, and abundant. A summary of key points substantiating a geological heat flow origin to warming in the western Pacific Ocean:",,2_1
Based on this analysis we can say that there is a probability of 94% of imminent global cooling and the beginning of the coming ice age.,,1_2
"Also in keeping with past practice, the latest report confuses climate risk with climate change risk. Droughts, storms, floods, and heat waves are all part of the natural climate. Our risk of exposure to such extremes has much more to do with where we happen to live than with any gradual climate changes associated with the 1.3F 1.9F increase in average U.S. temperature since the 1880s.",,0_0
"Bill Gray was also a famous climate realist who passed away in April. He was a professor at Colorado State University who was a world renowned expert in hurricanes. Of course it was not possible to dwell on the physics of hurricanes if it got in the way of CTBS. Naturally the baloney storm called for more destructive and frequent hurricanes caused by CT. Bill would have none of that, which put him on the wrong side of the fashion that CTBS induced.",,0_0
"Atmospheric phenomena are complicated so people's opinions about what matters in the climate inevitably reflect this complexity. If, in some subcommunity, it doesn't, it shows that this subcommunity isn't really scientific: it's a group of fascist *beep* *beep* LFCSes struggling to *beep* *beep* and *beep* *beep* and we should better *beep* *beep* to *beep* *beep* to protect the elementary values of science and the modern civilization in general. So *beep* to all the LFCSes.",,5_2
"It has returned to very near the 1979-2000 year average ( NSIDC ). Had NSIDC used the entire period of record as their base period (1979-2008), we would be at or above the average.",,1_1
"When St-Onge took the platform, she pointed to me and, in a jovial manner, said: Marita, I hope you are wrong."" I called out: ""I hope I am too! And, I hate to be wrong.""",,0_0
"For what its worth, while this study is often cited by cholesterol deniers, they almost never emphasize the absurd conclusions regarding pushing the guidelines even lower. Perhaps this is to protect the lay audience from falling into despairas they probably shouldover the state of what used to be called science.",,0_0
"Investment in newer and cleaners plants has ground to a halt in places such as the United Kingdom where the government has embraced the Kyoto treaty and pledged to cut greenhouse gases by 5.5m tonnes by 2010. It is the opinion of energy experts that blackouts such as the one in London last August that trapped 250,000 commuters are therefore likely to become more frequent. Paul Golby of Powergen stated We want to invest but we have all had our fingers burnt in the past"" and ""over the next few months the government must make some key decisions about how emissions trading will be implemented."" (The Times, May 9)""",,0_0
"The film even quotes one of America's founding fathers as being worried about climate change. In the late 1700s, Thomas Jefferson wrote: A change in our climate is taking place."" Then, in 1817, The President of the UK Royal Society, Joseph Banks, addressed the melting polar ice. It's doubtful that either Jefferson's or Banks' concerns were the result of fossil fuel use.""",,0_0
"In the words of the two researchers, the evidence for a significant increase in Atlantic storm activity over the most recent 125 years is mixed,"" even though they note that the SST of the MDR ""has warmed significantly."" What they are left with, then, is the suggestion that ""aspects of climate have changed"" in such as way as ""to make the North Atlantic more favorable to cyclogenesis, while at the same time making the overall environment less favorable to TC maintenance."" Consequently, as Vecchi and Knutson see it, ""the crucial issue of the response of Atlantic TC behavior to increasing greenhouse gases remains unsettled."" Reviewed 22 October 2008""",,0_0
"However the results of the investigation conducted at the end of 2008 reveal that vast majority of the Earth scientists surveyed agree that in the past 200-plus years, mean global temperatures have been rising and that human activity is a significant contributing factor in changing mean global temperatures.",,0_0
"During the past few hours (Saturday AM), a warm front has passed through our area (sorry skiers), bringin warm air and a shift to westerly flow. To illustrate this, here is the forecast heights, winds, and temperatures (shaded) at 850 hPa (about 5000 ft) for 4 PM Saturday (today). The wind are parallel to the height lines and the closer the lines are together, the stronger the winds. What you see is very strong westerly flow surging into our area, with red colors indicate very warm air. You can get strong Puget Sound rain shadow with such a pattern, as well as heavy rain on the western sides of the coastal mountains and the Cascades.",,0_0
"The oceans cover about 70% of the surface of the Earth. The surface air temperatures of the smaller land portion imitate and amplify the warming or cooling of the oceans. The hypothesis of greenhouse gas-dominated manmade global warming has one fundamental requirement. Greenhouse gases MUST warm the surface and subsurface temperatures of the global oceans. If they dontthat is, if the recent warming of the oceans can be shown to be naturalthen carbon dioxide and other manmade greenhouse gases lose their importance. Those anthropogenic greenhouse gases then become second or third tier causes of the warming of land surface air temperatures. Instead of being important, manmade greenhouse gases then become impotent.",,0_0
Jack Kemp is co-director of Empower America and Distinguished Fellow of the Competitive Enterprise Institute.,,0_0
"Think about this. The precious LDL/HDL cholesterol theory has been tested in a gigantic study, with the ideal endpoint, and has been proven wrong in more than half of the cases! A rational individual would question the validity of the hypothesis, dont you think? Heck according to most authorities, its well beyond a mere hypothesis.",,0_0
